BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,WRBTR,KZBTR,PSWBT,PSWSL,AUFNR,VBELN,SAKNR,LIFNR,EBELN,EBELP,MATNR,WERKS,_BKPF_STBLG,KOSTL,MENGE,MEINS,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,HKONT,_BKPF_BLART,_BKPF_BUDAT,_BKPF_MONTH,_BKPF_CPUDT,_BKPF_CPUTM,_BKPF_AEDAT,_BKPF_TCODE,_BKPF_WAERS,_BKPF_AWTYP,_BKPF_AWKEY
XYZ13,5900080824,2020,1,,02.04.2020,31.03.2020,6000560803,31,K,,,,H,,,**,"   60.000,00",,,CAD,,,,14036512,,,,,,,,,,,,,,,7500000,KN,20200319,,20200327,6:57:41 PM,,FBVB,CAD,BKPF,5900080824XYZ502020
XYZ13,5900080823,2020,2,,,,,40,S,,,,S,,,E1,"    6.900,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20200319,,20200320,6:13:52 AM,,FBVB,CAD,BKPF,5900080823XYZ502020
XYZ13,5900080823,2020,1,,25.03.2020,23.03.2020,6000560656,31,K,,,,H,,,**,"    6.900,00",,,CAD,,,,14019538,,,,,,,,,,,,,,,7500000,KN,20200319,,20200320,6:13:52 AM,,FBVB,CAD,BKPF,5900080823XYZ502020
XYZ13,5900080822,2020,2,,,,,40,S,,,,S,,,E1,"    6.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20200319,,20200320,4:15:00 AM,,FBVB,CAD,BKPF,5900080822XYZ502020
XYZ13,5900080822,2020,1,,25.03.2020,23.03.2020,6000560655,31,K,,,,H,,,**,"    6.000,00",,,CAD,,,,14084546,,,,,,,,,,,,,,,7500000,KN,20200319,,20200320,4:15:00 AM,,FBVB,CAD,BKPF,5900080822XYZ502020
XYZ13,5900080821,2020,2,,,,,40,S,,,,S,,,E1,"    8.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20200319,,20200320,9:02:58 AM,,FBVB,CAD,BKPF,5900080821XYZ502020
XYZ13,5900080821,2020,1,,25.03.2020,23.03.2020,6000560658,31,K,,,,H,,,**,"    8.000,00",,,CAD,,,,14035787,,,,,,,,,,,,,,,7500000,KN,20200319,,20200320,9:02:58 AM,,FBVB,CAD,BKPF,5900080821XYZ502020
XYZ13,5900080829,2020,2,,,,,40,S,,,,S,,,E1,"   66.000,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20200319,,20200327,6:56:46 PM,,FBVB,CAD,BKPF,5900080829XYZ502020
XYZ13,5900080829,2020,1,,02.04.2020,31.03.2020,6000560802,31,K,,,,H,,,**,"   66.000,00",,,CAD,,,,14035134,,,,,,,,,,,,,,,7500000,KN,20200319,,20200327,6:56:46 PM,,FBVB,CAD,BKPF,5900080829XYZ502020
XYZ13,5900080828,2020,2,,,,,40,S,,,,S,,,E1,"      400,00",,,CAD,,,,,,,,,,XYZ50000578,,,,,,,,,2439500,KN,20200319,,20200320,6:19:19 AM,,FBVB,CAD,BKPF,5900080828XYZ502020
XYZ13,5900080828,2020,1,,25.03.2020,23.03.2020,6000560650,31,K,,,,H,,,**,"      400,00",,,CAD,,,,14088419,,,,,,,,,,,,,,,7500000,KN,20200319,,20200320,6:19:19 AM,,FBVB,CAD,BKPF,5900080828XYZ502020
XYZ13,5900080825,2020,2,,,,,40,S,,,,S,,,E1,"    6.000,00",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2444700,KN,20200318,,20200319,6:11:42 AM,,FBVB,CAD,BKPF,5900080825XYZ502020
XYZ13,5900080825,2020,1,,24.03.2020,23.03.2020,6000560602,31,K,,,,H,,,**,"    6.000,00",,,CAD,,,,14018696,,,,,,,,,,,,,,,7500000,KN,20200318,,20200319,6:11:42 AM,,FBVB,CAD,BKPF,5900080825XYZ502020
XYZ13,5900080890,2020,4,T,,,,40,S,,,,S,,,R2,"       50,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200313,,20200316,6:26:23 AM,,FBVB,CAD,BKPF,5900080890XYZ502020
XYZ13,5900080890,2020,3,,,,,40,S,,,,S,,,E1,"      530,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200313,,20200316,6:26:23 AM,,FBVB,CAD,BKPF,5900080890XYZ502020
XYZ13,5900080890,2020,2,,,,,40,S,,,,S,,,R2,"      600,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200313,,20200316,6:26:23 AM,,FBVB,CAD,BKPF,5900080890XYZ502020
XYZ13,5900080890,2020,1,,09.04.2020,07.04.2020,6000560161,31,K,,,,H,,,**,"      740,00",,,CAD,,,,14073170,,,,,,,,,,,,,,,7500000,KN,20200313,,20200316,6:26:23 AM,,FBVB,CAD,BKPF,5900080890XYZ502020
XYZ13,5900080884,2020,4,T,,,,40,S,,,,S,,,R2,"       50,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200313,,20200316,7:19:39 AM,,FBVB,CAD,BKPF,5900080884XYZ502020
XYZ13,5900080884,2020,3,,,,,40,S,,,,S,,,E1,"      530,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200313,,20200316,7:19:39 AM,,FBVB,CAD,BKPF,5900080884XYZ502020
XYZ13,5900080884,2020,2,,,,,40,S,,,,S,,,R2,"      600,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200313,,20200316,7:19:39 AM,,FBVB,CAD,BKPF,5900080884XYZ502020
XYZ13,5900080884,2020,1,,09.04.2020,07.04.2020,6000560161,31,K,,,,H,,,**,"      740,00",,,CAD,,,,14073170,,,,,,,,,,,,,,,7500000,KN,20200313,,20200316,7:19:39 AM,,FBVB,CAD,BKPF,5900080884XYZ502020
XYZ13,5900080888,2020,5,,,,,40,S,,,,S,,,E1,"    4.453,55",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200317,4:00:10 PM,,FBVB,EUR,BKPF,5900080888XYZ502020
XYZ13,5900080888,2020,4,,,,,40,S,,,,S,,,E1,"    8.462,72",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200317,4:00:10 PM,,FBVB,EUR,BKPF,5900080888XYZ502020
XYZ13,5900080888,2020,3,,,,,40,S,,,,S,,,E1,"    4.452,34",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200317,4:00:10 PM,,FBVB,EUR,BKPF,5900080888XYZ502020
XYZ13,5900080888,2020,2,,,,,40,S,,,,S,,,E1,"    8.462,62",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200317,4:00:10 PM,,FBVB,EUR,BKPF,5900080888XYZ502020
XYZ13,5900080888,2020,1,,20.03.2020,18.03.2020,6000560043,31,K,,,,H,,,**,"   64.140,18",,,EUR,,,,13057438,,,,,,,,,,,,,,,7500000,KN,20200312,,20200317,4:00:10 PM,,FBVB,EUR,BKPF,5900080888XYZ502020
XYZ13,5900080887,2020,3,,,,,40,S,,,,S,,,E1,"   72.217,32",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200317,3:59:21 PM,,FBVB,GBP,BKPF,5900080887XYZ502020
XYZ13,5900080887,2020,2,,,,,40,S,,,,S,,,E1,"   72.217,38",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200317,3:59:21 PM,,FBVB,GBP,BKPF,5900080887XYZ502020
XYZ13,5900080887,2020,1,,20.03.2020,18.03.2020,6000560044,31,K,,,,H,,,**,"   29.962,25",,,GBP,,,,14081641,,,,,,,,,,,,,,,7500000,KN,20200312,,20200317,3:59:21 PM,,FBVB,GBP,BKPF,5900080887XYZ502020
XYZ13,5900080886,2020,3,,,,,40,S,,,,S,,,E1,"      534,59",,,CAD,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200313,5:45:15 AM,,FBVB,CAD,BKPF,5900080886XYZ502020
XYZ13,5900080886,2020,2,,,,,40,S,,,,S,,,E1,"      545,50",,,CAD,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200313,5:45:15 AM,,FBVB,CAD,BKPF,5900080886XYZ502020
XYZ13,5900080886,2020,1,,18.03.2020,17.03.2020,6000560097,31,K,,,,H,,,**,"      730,69",,,CAD,,,,14064707,,,,,,,,,,,,,,,7500000,KN,20200312,,20200313,5:45:15 AM,,FBVB,CAD,BKPF,5900080886XYZ502020
XYZ13,5900080885,2020,3,,,,,40,S,,,,S,,,E1,"    1.064,16",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200313,4:43:38 AM,,FBVB,EUR,BKPF,5900080885XYZ502020
XYZ13,5900080885,2020,2,,,,,40,S,,,,S,,,E1,"    1.064,17",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200312,,20200313,4:43:38 AM,,FBVB,EUR,BKPF,5900080885XYZ502020
XYZ13,5900080885,2020,1,,18.03.2020,16.03.2020,6000560055,31,K,,,,H,,,**,"   56.094,69",,,EUR,,,,14072834,,,,,,,,,,,,,,,7500000,KN,20200312,,20200313,4:43:38 AM,,FBVB,EUR,BKPF,5900080885XYZ502020
XYZ13,5900080877,2020,5,T,,,,40,S,,,,S,,,R2,"      450,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200311,6:33:04 PM,,FBVB,CAD,BKPF,5900080877XYZ502020
XYZ13,5900080877,2020,4,,,,,40,S,,,,S,,,R2,"    6.100,00",,,CAD,,,,,,,,,,XYZ50000088,,,,,,,,,2444500,KN,20200311,,20200311,6:33:04 PM,,FBVB,CAD,BKPF,5900080877XYZ502020
XYZ13,5900080877,2020,3,,,,,40,S,,,,S,,,R2,"   50.800,00",,,CAD,,,,,,,,,,XYZ50000089,,,,,,,,,2444500,KN,20200311,,20200311,6:33:04 PM,,FBVB,CAD,BKPF,5900080877XYZ502020
XYZ13,5900080877,2020,2,,,,,40,S,,,,S,,,R2,"    9.600,00",,,CAD,,,,,,,,,,XYZ50000564,,,,,,,,,2444500,KN,20200311,,20200311,6:33:04 PM,,FBVB,CAD,BKPF,5900080877XYZ502020
XYZ13,5900080877,2020,1,,13.03.2020,12.03.2020,6000554479,31,K,,,,H,,,**,"   54.550,00",,,CAD,,,,14072911,,,,,,,,,,,,,,,7500000,KN,20200311,,20200311,6:33:04 PM,,FBVB,CAD,BKPF,5900080877XYZ502020
XYZ13,5900080870,2020,4,T,,,,40,S,,,,S,,,R2,"       58,16",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200312,4:24:42 AM,,FBVB,CAD,BKPF,5900080870XYZ502020
XYZ13,5900080870,2020,3,,,,,40,S,,,,S,,,E1,"      517,58",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,4:24:42 AM,,FBVB,CAD,BKPF,5900080870XYZ502020
XYZ13,5900080870,2020,2,,,,,40,S,,,,S,,,R2,"      646,70",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,4:24:42 AM,,FBVB,CAD,BKPF,5900080870XYZ502020
XYZ13,5900080870,2020,1,,09.04.2020,07.04.2020,6000560162,31,K,,,,H,,,**,"      820,01",,,CAD,,,,14087428,,,,,,,,,,,,,,,7500000,KN,20200311,,20200312,4:24:42 AM,,FBVB,CAD,BKPF,5900080870XYZ502020
XYZ13,5900080864,2020,3,T,,,,40,S,,,,S,,,R2,"        4,03",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200312,2:32:56 AM,,FBVB,CAD,BKPF,5900080864XYZ502020
XYZ13,5900080864,2020,2,,,,,40,S,,,,S,,,R2,"      535,99",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,2:32:56 AM,,FBVB,CAD,BKPF,5900080864XYZ502020
XYZ13,5900080864,2020,1,,09.04.2020,07.04.2020,6000560162,31,K,,,,H,,,**,"      540,17",,,CAD,,,,14087428,,,,,,,,,,,,,,,7500000,KN,20200311,,20200312,2:32:56 AM,,FBVB,CAD,BKPF,5900080864XYZ502020
XYZ13,5900080863,2020,4,T,,,,40,S,,,,S,,,R2,"       51,81",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200313,2:58:42 PM,,FBVB,CAD,BKPF,5900080863XYZ502020
XYZ13,5900080863,2020,3,,,,,40,S,,,,S,,,E1,"      672,70",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200313,2:58:42 PM,,FBVB,CAD,BKPF,5900080863XYZ502020
XYZ13,5900080863,2020,2,,,,,40,S,,,,S,,,R2,"      764,60",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200313,2:58:42 PM,,FBVB,CAD,BKPF,5900080863XYZ502020
XYZ13,5900080863,2020,1,,09.04.2020,07.04.2020,6000560162,31,K,,,,H,,,**,"      936,41",,,CAD,,,,14087428,,,,,,,,,,,,,,,7500000,KN,20200311,,20200313,2:58:42 PM,,FBVB,CAD,BKPF,5900080863XYZ502020
XYZ13,5900080862,2020,4,T,,,,40,S,,,,S,,,R2,"       57,04",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200312,4:38:11 AM,,FBVB,CAD,BKPF,5900080862XYZ502020
XYZ13,5900080862,2020,3,,,,,40,S,,,,S,,,E1,"      635,30",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,4:38:11 AM,,FBVB,CAD,BKPF,5900080862XYZ502020
XYZ13,5900080862,2020,2,,,,,40,S,,,,S,,,R2,"      615,30",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,4:38:11 AM,,FBVB,CAD,BKPF,5900080862XYZ502020
XYZ13,5900080862,2020,1,,09.04.2020,07.04.2020,6000560162,31,K,,,,H,,,**,"      991,14",,,CAD,,,,14087428,,,,,,,,,,,,,,,7500000,KN,20200311,,20200312,4:38:11 AM,,FBVB,CAD,BKPF,5900080862XYZ502020
XYZ13,5900080861,2020,3,T,,,,40,S,,,,S,,,R2,"        9,02",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200312,7:01:36 AM,,FBVB,CAD,BKPF,5900080861XYZ502020
XYZ13,5900080861,2020,2,,,,,40,S,,,,S,,,R2,"      505,80",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,7:01:36 AM,,FBVB,CAD,BKPF,5900080861XYZ502020
XYZ13,5900080861,2020,1,,09.04.2020,07.04.2020,6000560162,31,K,,,,H,,,**,"      501,82",,,CAD,,,,14087428,,,,,,,,,,,,,,,7500000,KN,20200311,,20200312,7:01:36 AM,,FBVB,CAD,BKPF,5900080861XYZ502020
XYZ13,5900080869,2020,4,T,,,,40,S,,,,S,,,R2,"        6,84",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200311,,20200312,4:26:31 AM,,FBVB,CAD,BKPF,5900080869XYZ502020
XYZ13,5900080869,2020,3,,,,,40,S,,,,S,,,E1,"       64,11",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,4:26:31 AM,,FBVB,CAD,BKPF,5900080869XYZ502020
XYZ13,5900080869,2020,2,,,,,40,S,,,,S,,,R2,"       84,29",,,CAD,,,,,,,,,,XYZ50000563,,,,,,,,,2570500,KN,20200311,,20200312,4:26:31 AM,,FBVB,CAD,BKPF,5900080869XYZ502020
XYZ13,5900080869,2020,1,,09.04.2020,07.04.2020,6000560162,31,K,,,,H,,,**,"       35,40",,,CAD,,,,14087428,,,,,,,,,,,,,,,7500000,KN,20200311,,20200312,4:26:31 AM,,FBVB,CAD,BKPF,5900080869XYZ502020
XYZ13,5900080866,2020,3,T,,,,40,S,,,,S,,,R4,"    1.900,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200310,,20200314,3:32:36 PM,,FBVB,CAD,BKPF,5900080866XYZ502020
XYZ13,5900080866,2020,2,,,,,40,S,,,,S,,,R4,"   90.000,00",,,CAD,,,,,,,,,,XYZ50000569,,,,,,,,,2690590,KN,20200310,,20200314,3:32:36 PM,,FBVB,CAD,BKPF,5900080866XYZ502020
XYZ13,5900080866,2020,1,,03.04.2020,01.04.2020,6000560821,31,K,,,,H,,,**,"   91.900,00",,,CAD,,,,14038571,,,,,,,,,,,,,,,7500000,KN,20200310,,20200314,3:32:36 PM,,FBVB,CAD,BKPF,5900080866XYZ502020
XYZ13,5900080852,2020,2,,,,,40,S,,,,S,,,E1,"   64.546,84",,,CAD,,,,,,,,,,XYZ50000558,,,,,,,,,2050800,KN,20200309,,20200312,7:53:12 PM,,FBVB,CAD,BKPF,5900080852XYZ502020
XYZ13,5900080852,2020,1,,17.03.2020,16.03.2020,6000560057,31,K,,,,H,,,**,"   64.546,84",,,CAD,,,,14072912,,,,,,,,,,,,,,,7500000,KN,20200309,,20200312,7:53:12 PM,,FBVB,CAD,BKPF,5900080852XYZ502020
XYZ13,5900080858,2020,2,,,,,40,S,,,,S,,,E1,"    9.546,00",,,CAD,,,,,,,,,,XYZ50000058,,,,,,,,,2050800,KN,20200306,,20200309,2:22:16 PM,,FBVB,CAD,BKPF,5900080858XYZ502020
XYZ13,5900080858,2020,1,,13.03.2020,11.03.2020,6000554332,31,K,,,,H,,,**,"    9.546,00",,,CAD,,,,14073558,,,,,,,,,,,,,,,7500000,KN,20200306,,20200309,2:22:16 PM,,FBVB,CAD,BKPF,5900080858XYZ502020
XYZ13,5900080857,2020,3,T,,,,40,S,,,,S,,,R2,"      960,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200306,,20200309,6:57:28 AM,,FBVB,CAD,BKPF,5900080857XYZ502020
XYZ13,5900080857,2020,2,,,,,40,S,,,,S,,,R2,"   50.800,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2444500,KN,20200306,,20200309,6:57:28 AM,,FBVB,CAD,BKPF,5900080857XYZ502020
XYZ13,5900080857,2020,1,,12.03.2020,10.03.2020,6000554384,31,K,,,,H,,,**,"   50.460,00",,,CAD,,,,14072911,,,,,,,,,,,,,,,7500000,KN,20200306,,20200309,6:57:28 AM,,FBVB,CAD,BKPF,5900080857XYZ502020
XYZ13,5900080800,2020,3,T,,,,40,S,,,,S,,,R2,"      740,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200305,,20200306,2:32:54 AM,,FBVB,CAD,BKPF,5900080800XYZ502020
XYZ13,5900080800,2020,2,,,,,40,S,,,,S,,,R2,"    2.300,00",,,CAD,,,,,,,,,,XYZ50000088,,,,,,,,,2444500,KN,20200305,,20200306,2:32:54 AM,,FBVB,CAD,BKPF,5900080800XYZ502020
XYZ13,5900080800,2020,1,,11.03.2020,09.03.2020,6000554362,31,K,,,,H,,,**,"    3.540,00",,,CAD,,,,14072911,,,,,,,,,,,,,,,7500000,KN,20200305,,20200306,2:32:54 AM,,FBVB,CAD,BKPF,5900080800XYZ502020
XYZ13,5900080713,2020,3,T,,,,40,S,,,,S,,,R2,"       50,00",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200227,,20200302,11:18:00 AM,,FBVB,CAD,BKPF,5900080713XYZ502020
XYZ13,5900080713,2020,2,,,,,40,S,,,,S,,,R2,"      600,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2690500,KN,20200227,,20200302,11:18:00 AM,,FBVB,CAD,BKPF,5900080713XYZ502020
XYZ13,5900080713,2020,1,,27.03.2020,25.03.2020,6000560630,31,K,,,,H,,,**,"      650,00",,,CAD,,,,14073761,,,,,,,,,,,,,,,7500000,KN,20200227,,20200302,11:18:00 AM,,FBVB,CAD,BKPF,5900080713XYZ502020
XYZ13,5900080712,2020,3,T,,,,40,S,,,,S,,,R2,"        1,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200301,,20200324,9:44:20 PM,,FBVB,CAD,BKPF,5900080712XYZ502020
XYZ13,5900080712,2020,2,,,,,40,S,,,,S,,,R2,"      569,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200301,,20200324,9:44:20 PM,,FBVB,CAD,BKPF,5900080712XYZ502020
XYZ13,5900080712,2020,1,,27.03.2020,25.03.2020,6000560637,31,K,,,,H,,,**,"      575,69",,,CAD,,,,14073170,,,,,,,,,,,,,,,7500000,KN,20200301,,20200324,9:44:20 PM,,FBVB,CAD,BKPF,5900080712XYZ502020
XYZ13,5900080711,2020,3,T,,,,40,S,,,,S,,,R2,"      298,13",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200227,,20200228,3:01:32 PM,,FBVB,CAD,BKPF,5900080711XYZ502020
XYZ13,5900080711,2020,2,,,,,40,S,,,,S,,,R2,"   59.047,90",,,CAD,,,,,,,,,,XYZ50000069,,,,,,,,,2630029,KN,20200227,,20200228,3:01:32 PM,,FBVB,CAD,BKPF,5900080711XYZ502020
XYZ13,5900080711,2020,1,,27.03.2020,25.03.2020,6000560636,31,K,,,,H,,,**,"   59.383,53",,,CAD,,,,14073838,,,,,,,,,,,,,,,7500000,KN,20200227,,20200228,3:01:32 PM,,FBVB,CAD,BKPF,5900080711XYZ502020
XYZ13,5900080719,2020,4,T,,,,40,S,,,,S,,,R2,"       54,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200227,,20200302,11:40:47 AM,,FBVB,CAD,BKPF,5900080719XYZ502020
XYZ13,5900080719,2020,3,,,,,40,S,,,,S,,,E1,"       20,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200227,,20200302,11:40:47 AM,,FBVB,CAD,BKPF,5900080719XYZ502020
XYZ13,5900080719,2020,2,,,,,40,S,,,,S,,,R2,"      739,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200227,,20200302,11:40:47 AM,,FBVB,CAD,BKPF,5900080719XYZ502020
XYZ13,5900080719,2020,1,,27.03.2020,25.03.2020,6000560642,31,K,,,,H,,,**,"      828,69",,,CAD,,,,14074000,,,,,,,,,,,,,,,7500000,KN,20200227,,20200302,11:40:47 AM,,FBVB,CAD,BKPF,5900080719XYZ502020
XYZ13,5900080718,2020,4,T,,,,40,S,,,,S,,,R2,"       54,16",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200301,,20200324,9:43:52 PM,,FBVB,CAD,BKPF,5900080718XYZ502020
XYZ13,5900080718,2020,3,,,,,40,S,,,,S,,,E1,"      500,00",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200301,,20200324,9:43:52 PM,,FBVB,CAD,BKPF,5900080718XYZ502020
XYZ13,5900080718,2020,2,,,,,40,S,,,,S,,,R2,"      746,70",,,CAD,,,,,,,,,,XYZ50000561,,,,,,,,,2630029,KN,20200301,,20200324,9:43:52 PM,,FBVB,CAD,BKPF,5900080718XYZ502020
XYZ13,5900080718,2020,1,,27.03.2020,25.03.2020,6000560642,31,K,,,,H,,,**,"      955,46",,,CAD,,,,14074000,,,,,,,,,,,,,,,7500000,KN,20200301,,20200324,9:43:52 PM,,FBVB,CAD,BKPF,5900080718XYZ502020
XYZ13,5900080777,2020,3,,,,,40,S,,,,S,,,E1,"   70.361,86",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20200301,,20200304,3:42:58 PM,,FBVB,GBP,BKPF,5900080777XYZ502020
XYZ13,5900080777,2020,2,,,,,40,S,,,,S,,,E1,"   70.361,74",,,GBP,,,,,,,,,,,,,,,,,,,7856800,KN,20200301,,20200304,3:42:58 PM,,FBVB,GBP,BKPF,5900080777XYZ502020
XYZ13,5900080777,2020,1,,09.03.2020,05.03.2020,6000554214,31,K,,,,H,,,**,"   15.196,35",,,GBP,,,,14081641,,,,,,,,,,,,,,,7500000,KN,20200301,,20200304,3:42:58 PM,,FBVB,GBP,BKPF,5900080777XYZ502020
XYZ13,5900080776,2020,3,,,,,40,S,,,,S,,,E1,"      510,36",,,CAD,,,,,,,,,,,,,,,,,,,7856800,KN,20200224,,20200225,1:53:06 PM,,FBVB,CAD,BKPF,5900080776XYZ502020
XYZ13,5900080776,2020,2,,,,,40,S,,,,S,,,E1,"      594,63",,,CAD,,,,,,,,,,,,,,,,,,,7856800,KN,20200224,,20200225,1:53:06 PM,,FBVB,CAD,BKPF,5900080776XYZ502020
XYZ13,5900080776,2020,1,,26.02.2020,26.02.2020,6000554959,31,K,,,,H,,,**,"      760,50",,,CAD,,,,14064707,,,,,,,,,,,,,,,7500000,KN,20200224,,20200225,1:53:06 PM,,FBVB,CAD,BKPF,5900080776XYZ502020
XYZ13,5900080775,2020,5,,,,,40,S,,,,S,,,E1,"    4.552,18",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200301,,20200304,3:43:29 PM,,FBVB,EUR,BKPF,5900080775XYZ502020
XYZ13,5900080775,2020,4,,,,,40,S,,,,S,,,E1,"    8.977,57",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200301,,20200304,3:43:29 PM,,FBVB,EUR,BKPF,5900080775XYZ502020
XYZ13,5900080775,2020,3,,,,,40,S,,,,S,,,E1,"    4.552,87",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200301,,20200304,3:43:29 PM,,FBVB,EUR,BKPF,5900080775XYZ502020
XYZ13,5900080775,2020,2,,,,,40,S,,,,S,,,E1,"    8.977,08",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200301,,20200304,3:43:29 PM,,FBVB,EUR,BKPF,5900080775XYZ502020
XYZ13,5900080775,2020,1,,09.03.2020,05.03.2020,6000554213,31,K,,,,H,,,**,"   62.705,68",,,EUR,,,,13057438,,,,,,,,,,,,,,,7500000,KN,20200301,,20200304,3:43:29 PM,,FBVB,EUR,BKPF,5900080775XYZ502020
XYZ13,5900080770,2020,3,,,,,40,S,,,,S,,,E1,"    7.656,58",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200224,,20200225,1:56:35 PM,,FBVB,EUR,BKPF,5900080770XYZ502020
XYZ13,5900080770,2020,2,,,,,40,S,,,,S,,,E1,"    7.656,58",,,EUR,,,,,,,,,,,,,,,,,,,7856800,KN,20200224,,20200225,1:56:35 PM,,FBVB,EUR,BKPF,5900080770XYZ502020
XYZ13,5900080770,2020,1,,28.02.2020,26.02.2020,6000554951,31,K,,,,H,,,**,"    1.868,63",,,EUR,,,,14072834,,,,,,,,,,,,,,,7500000,KN,20200224,,20200225,1:56:35 PM,,FBVB,EUR,BKPF,5900080770XYZ502020
XYZ13,5900080760,2020,4,T,,,,40,S,,,,S,,,R5,"       18,78",,,CAD,,,,,,,,,,,,,,,,,,,7170630,KN,20200224,,20200225,3:26:50 AM,,FBVB,CAD,BKPF,5900080760XYZ502020
XYZ13,5900080760,2020,3,T,,,,40,S,,,,S,,,R5,"       76,69",,,CAD,,,,,,,,,,,,,,,,,,,7170700,KN,20200224,,20200225,3:26:50 AM,,FBVB,CAD,BKPF,5900080760XYZ502020
XYZ13,5900080760,2020,2,,,,,40,S,,,,S,,,R5,"      189,00",,,CAD,,,,,,,,,,XYZ50000087,,,,,,,,,2630029,KN,20200224,,20200225,3:26:50 AM,,FBVB,CAD,BKPF,5900080760XYZ502020
