MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
3.4327,52,5.126760563,1.133802817,313,2.204225352,36.62,-121.92,2.545
2.475,40,5.617391304,1.17826087,504,2.191304348,36.62,-121.91,2.583
3.3333,30,4.670967742,1.077419355,325,2.096774194,36.62,-121.91,2.479
5.9175,19,7.141566265,0.975903614,944,2.843373494,36.78,-121.71,2.402
2.5263,52,5.81981982,1.349099099,790,1.779279279,36.62,-121.92,2.864
3.5865,52,3.731034483,1.082758621,240,1.655172414,36.62,-121.91,2.9
3.7454,52,4.603773585,1.00754717,488,1.841509434,36.62,-121.91,2.438
2.1776,42,4.233160622,1.005181347,391,2.025906736,36.63,-121.91,2.792
3.5147,28,5.119537275,1.095115681,1582,2.033419023,36.63,-121.93,3.139
3.1912,33,5.288753799,1.039513678,638,1.939209726,36.63,-121.93,3.198
3.4943,40,5.977777778,1.072222222,406,2.255555556,36.63,-121.92,3.111
4.3571,41,5.732240437,1.081967213,428,2.338797814,36.63,-121.93,2.875
3.4167,36,5.220238095,1.041666667,349,2.077380952,36.63,-121.92,3.391
3.0383,20,3.568093385,1.077821012,971,1.889105058,36.63,-121.89,2.173
2.9309,29,4.495388669,1.089591568,1574,2.073781291,36.61,-121.9,2.171
3.2952,30,4.972924188,1.077617329,1519,2.741877256,36.61,-121.91,2.346
4.3,27,4.706395349,1.023255814,831,2.415697674,36.61,-121.92,2.264
2.4922,21,3.430939227,0.939226519,834,2.303867403,36.61,-121.92,2.438
2.4663,39,4.220207254,1.095854922,804,2.082901554,36.6,-121.9,2.365
2.8727,33,4.09484193,1.079866889,1234,2.053244592,36.6,-121.9,2.25
3.0625,45,5.242424242,0.96037296,944,2.2004662,36.6,-121.9,2.603
4.6182,42,5.8583878,1.111111111,1023,2.22875817,36.59,-121.9,3.01
3.1977,31,3.641221374,0.941475827,704,1.791348601,36.58,-121.9,2.893
4.6964,31,6.316770186,1.040372671,966,3,36.59,-121.91,2.913
5.5519,35,6.416256158,1.009852217,1110,2.733990148,36.6,-121.91,3.295
6.2323,17,7.097183099,1.173239437,1678,2.363380282,36.59,-121.91,3.391
2.7917,40,4.173333333,1.093333333,337,2.246666667,36.6,-121.89,2.25
1.2656,19,3.791907514,1.156069364,248,1.433526012,36.6,-121.89,5
2.5164,30,4.456,1.250666667,760,2.026666667,36.6,-121.88,1.781
2.6894,30,3.673387097,1.018145161,932,1.879032258,36.59,-121.88,1.795
3.1364,18,3.629032258,1.259408602,1042,1.400537634,36.59,-121.89,1.5
6.918,32,6.877192982,0.98245614,262,2.298245614,36.59,-121.89,5.00001
4.0432,29,5.431415929,0.963495575,3438,3.803097345,36.58,-121.88,4.5
5.7578,20,6.630366492,1.037696335,2668,2.793717277,36.58,-121.86,3.477
6.9615,13,8.347107438,1.137741047,1027,2.829201102,36.57,-121.81,5.00001
4.2109,21,4.208333333,1.041666667,688,1.791666667,36.61,-121.87,2.788
3.038,31,3.468438538,0.946843854,762,2.531561462,36.6,-121.86,1.953
2.9085,21,3.962922574,1.102508179,1985,2.164667394,36.6,-121.86,1.563
3.5568,33,4.85862069,1.05862069,633,2.182758621,36.6,-121.86,1.912
2.5372,21,3.613050076,1.063732929,1264,1.918057663,36.6,-121.85,2.18
3.3156,42,4.202830189,0.95754717,525,2.476415094,36.59,-121.85,1.863
4.3269,34,5.534482759,1.05316092,1661,2.386494253,36.59,-121.84,2.213
3.0542,27,4.756507137,1.075566751,3612,3.032745592,36.61,-121.83,1.421
4.3472,30,5.136448598,0.938317757,1491,2.786915888,36.6,-121.83,1.85
2.5663,26,4.036161335,1.058414465,2258,3.140472879,36.61,-121.84,1.289
3.4643,30,4.441441441,1.037537538,1616,2.426426426,36.6,-121.84,1.918
2.2007,21,3.617610063,1.008805031,2487,3.128301887,36.61,-121.84,1.128
1.875,15,4.294117647,1.149019608,1570,3.078431373,36.61,-121.84,1.223
3.8015,24,5.488738739,0.986486486,1430,3.220720721,36.61,-121.82,1.691
3.4531,26,4.983935743,1.0562249,2563,3.431057564,36.61,-121.83,1.331
3.2545,27,4.962472406,1.028697572,1644,3.629139073,36.61,-121.83,1.312
3.5,33,5.172535211,1.014084507,1516,2.669014085,36.62,-121.83,1.624
2.7708,33,4.56443299,1.025773196,1037,2.672680412,36.62,-121.83,1.618
2.4864,41,4.887850467,1.11682243,1890,2.943925234,36.6,-121.85,1.404
1.3897,38,3.552238806,1.074626866,191,2.850746269,36.61,-121.85,1.25
2.5313,37,3.38,1.09,231,2.31,36.63,-121.86,1.083
2.225,26,3.2,0.8,27,2.7,36.62,-121.84,1.5
2.3087,11,5.364518251,1.059684314,28566,4.69681026,36.64,-121.79,1.188
3,18,4.54261514,1.035997882,6071,3.213869772,36.68,-121.8,1.622
3.0608,22,4.750515464,1.039862543,3794,2.607560137,36.68,-121.79,1.683
5.4508,14,5.964114833,0.973684211,1296,3.100478469,36.72,-121.8,1.9
3.4239,12,4.518648019,1.065268065,2274,2.65034965,36.69,-121.8,1.948
3.512,18,5.081601232,1.073903002,3562,2.742109315,36.71,-121.77,1.748
1.0096,52,3,1.125,89,1.854166667,38.3,-122.29,1.625
1.8287,52,4.516908213,1.082125604,315,1.52173913,38.3,-122.29,1.469
2.7619,21,4.04379562,0.981751825,524,1.912408759,38.3,-122.3,1.546
3.3542,52,5.725888325,1.050761421,450,2.284263959,38.3,-122.3,1.546
1.6691,52,4.307420495,1.017667845,847,2.992932862,38.3,-122.29,1.833
2.2366,23,3.443349754,0.955665025,1112,2.738916256,38.29,-122.28,1.402
2.4398,52,4.794336811,1.105812221,1670,2.488822653,38.29,-122.29,1.631
2.9643,48,5.028697572,1.052980132,1219,2.690949227,38.29,-122.3,1.54
2.6518,40,5.573717949,1.019230769,744,2.384615385,38.29,-122.3,1.561
3.6083,38,5.684729064,1.04679803,1272,3.133004926,38.28,-122.29,1.342
6.5799,10,5.383333333,0.888888889,482,2.677777778,38.29,-122.26,2.181
2.8409,36,4.901694915,1.037288136,678,2.298305085,38.29,-122.27,1.53
2.0134,23,4.046153846,1.169230769,245,1.884615385,38.3,-122.28,1.425
1.9875,19,6.6375,1.4,139,1.7375,38.29,-122.28,3.25
3.3021,20,5,1.027131783,2088,2.697674419,38.29,-122.27,1.527
4.5,24,5.628230616,0.998011928,1462,2.906560636,38.28,-122.26,1.583
2.6618,37,3.874172185,1.003311258,766,2.536423841,38.28,-122.27,1.362
5.2444,33,6.753363229,1.052316891,1776,2.65470852,38.31,-122.26,2.811
1.9946,31,4.265993266,1.074074074,545,1.835016835,38.32,-122.27,2.068
2.9054,44,5.206185567,1.012027491,1373,2.359106529,38.31,-122.27,1.552
3.4543,12,4.801041667,1.046875,2293,2.388541667,38.32,-122.28,1.945
2.7667,23,4.616702355,1.063169165,2317,2.480728051,38.32,-122.29,1.532
2.5035,20,4.484782609,1.056521739,1045,2.27173913,38.32,-122.3,1.532
3.455,34,4.415233415,0.970515971,1162,2.855036855,38.31,-122.3,1.375
2.7325,25,4.936873747,1.007014028,2756,2.761523046,38.31,-122.29,1.629
1.76,52,2.636363636,0.818181818,48,2.181818182,38.31,-122.28,1.667
2.2721,45,4.253112033,1.042876902,1635,2.261410788,38.31,-122.29,1.398
2.6346,44,5.013586957,1.099184783,1922,2.611413043,38.3,-122.3,1.398
4.5293,19,6.920661157,1.130578512,1827,3.019834711,38.34,-122.31,2.104
3.6042,21,5.619883041,1.005847953,1051,3.073099415,38.33,-122.31,1.833
4.1862,15,5.538551402,1.11682243,2043,2.386682243,38.33,-122.3,1.836
4.0132,26,5.904109589,0.928767123,956,2.619178082,38.33,-122.31,1.747
3.7045,33,5.296774194,0.905376344,1235,2.655913978,38.32,-122.31,1.615
5.0877,17,6.918699187,0.959349593,370,3.008130081,38.33,-122.32,2.093
5.3017,15,7.495305164,1.098591549,1303,3.058685446,38.33,-122.33,2.026
5.8002,19,6.610859729,0.943438914,1221,2.762443439,38.32,-122.32,2.387
4.0878,22,5.046747967,1.073170732,1478,3.004065041,38.32,-122.32,1.644
3.285,35,5.685633001,1.083926031,2074,2.950213371,38.32,-122.31,1.381
5,26,5.599173554,1.02892562,1439,2.973140496,38.32,-122.32,1.752
6.1953,14,6.684418146,0.933925049,2768,2.729783037,38.31,-122.33,2.589
3.9,25,5.74408284,1.094674556,1641,2.427514793,38.3,-122.31,1.873
3.8796,32,5.765100671,1.024608501,1172,2.621923937,38.31,-122.31,1.755
3.6039,45,4.601217656,1.00304414,1789,2.722983257,38.3,-122.31,1.26
2.3787,21,4.565340909,1.011363636,834,2.369318182,38.29,-122.32,1.779
5.3351,14,7.71459695,1.087145969,1577,3.435729847,38.29,-122.33,2.699
2.4728,20,4.494974874,1.090452261,1113,2.796482412,38.29,-122.3,1.397
3.0404,25,4.263157895,1.070175439,1021,2.558897243,38.29,-122.3,1.421
3.3977,31,5.443333333,1.053333333,944,3.146666667,38.28,-122.3,1.587
4.3585,34,5.768976898,0.937293729,783,2.584158416,38.27,-122.31,1.944
3.6389,4,4.237903226,1.060483871,455,1.834677419,38.27,-122.3,1.302
3.7188,18,5.075822604,1.258941345,1476,2.111587983,38.25,-122.3,1.634
4.4861,35,7.033149171,1.160220994,555,3.066298343,38.28,-122.21,2.693
4.9167,33,6.454545455,1.090909091,91,2.757575758,38.25,-122.24,1.875
7.5197,42,4.24,0.72,40,1.6,38.22,-122.28,2.75
4.7472,13,5.786240786,1.031122031,3864,3.164619165,38.19,-122.29,1.486
4.2955,34,5.720588235,1.007352941,406,2.985294118,38.17,-122.25,1.213
1.8942,45,4.861111111,0.916666667,225,3.125,38.17,-122.23,2.167
2.9375,17,5.021396396,1.063063063,1812,2.040540541,38.16,-122.25,1.067
4.0337,23,6.094420601,1.053648069,1586,3.403433476,38.16,-122.26,1.304
6.8,33,6.539877301,1.171779141,403,2.472392638,38.37,-122.39,2.408
4.825,29,6.577464789,1.024647887,764,2.690140845,38.33,-122.37,1.951
5.6304,18,7.16890595,1.069097889,1504,2.886756238,38.3,-122.35,2.431
4.625,33,5.897660819,1.081871345,949,2.774853801,38.21,-122.33,2.286
3.5781,33,6.641509434,1.287735849,520,2.452830189,38.34,-122.4,2.425
4.5694,28,6.219512195,1.030487805,504,3.073170732,38.38,-122.33,2.875
2.5685,20,4.795073892,1,1725,1.699507389,38.41,-122.4,2.676
5.5718,20,6.458410351,1.014787431,1673,3.092421442,38.35,-122.32,1.852
3.7067,18,4.886486486,1.081081081,968,2.616216216,38.41,-122.36,1.75
2.2536,16,5.432,1.092,898,1.796,38.4,-122.36,2.012
6.0266,24,6.672131148,1.114754098,175,2.868852459,38.35,-122.18,2.167
5.5266,12,7.140468227,1.093645485,1624,2.715719064,38.41,-122.21,3.313
4.7833,28,6.550161812,1.100323625,844,2.731391586,38.4,-122.29,3.611
6.3427,36,7.623853211,1.119266055,272,2.495412844,38.39,-122.33,3.048
3.6389,44,6.126436782,1.091954023,416,2.390804598,38.34,-122.28,3.04
6.9931,25,10.17318436,1.921787709,349,1.94972067,38.36,-122.26,3.988
5.815,34,7.670411985,1.183520599,780,2.921348315,38.33,-122.26,3.392
5.5368,31,6.405959032,1.068901304,1538,2.86405959,38.33,-122.23,3.259
6.1089,38,6.8,1.056140351,823,2.887719298,38.31,-122.24,2.808
4.875,35,5.927536232,1.140096618,548,2.647342995,38.53,-122.52,3.367
4.6379,29,7.074534161,1.232919255,765,2.375776398,38.48,-122.48,3.482
4.635,33,6.052380952,1.10952381,1099,2.616666667,38.46,-122.4,2.485
3.5506,18,4.944333996,1.02584493,980,1.948310139,38.51,-122.47,1.875
3.4904,25,5.043478261,1.059782609,413,2.244565217,38.51,-122.47,1.969
3.1312,49,5.831858407,1.159292035,741,2.185840708,38.51,-122.48,2.476
4.3125,37,6.945330296,1.157175399,1287,2.93166287,38.5,-122.48,2.765
4.1993,23,6.069252078,1.149584488,959,2.656509695,38.5,-122.47,2.145
1.9441,18,4.157051282,1.080128205,610,1.955128205,38.51,-122.45,1.844
3.6118,24,7.536796537,1.251082251,564,2.441558442,38.53,-122.4,2.484
3.6429,26,5.836111111,1.083333333,2171,6.030555556,38.57,-122.44,1.597
3.0938,34,5.424568966,1.040948276,1324,2.853448276,38.58,-122.45,1.894
5.3698,20,5.340206186,1.041237113,589,3.036082474,38.6,-122.47,3.033
4.2096,37,5.582352941,1.055882353,973,2.861764706,38.54,-122.48,2.566
3.6641,32,5.614886731,1.071197411,785,2.540453074,38.53,-122.46,2.758
3.1563,18,6.235294118,1.193277311,343,2.882352941,38.68,-122.27,0.984
2.1979,22,6.97260274,1.410958904,139,1.904109589,38.57,-122.26,1.528
4.4,22,6.582524272,1.330097087,336,3.262135922,38.53,-122.27,1.425
3.3393,15,6.602272727,1.386363636,655,2.481060606,38.49,-122.18,1.469
3.4539,35,6.739130435,1.268774704,708,2.798418972,38.67,-122.52,3
4.65,43,7.126279863,1.293515358,721,2.460750853,38.56,-122.59,2.45
1.9925,18,4.277207392,1.039014374,926,1.901437372,38.58,-122.57,2.25
3.5208,33,5.036585366,1.06504065,539,2.191056911,38.59,-122.58,1.958
2.3942,32,4.897482014,1.145683453,1549,2.785971223,38.58,-122.58,1.831
3.7585,18,5.618263473,1.125748503,1454,2.176646707,38.58,-122.59,1.857
2.4726,15,5.180576631,1.000758725,3002,2.277693475,39.15,-121.07,1.434
2.8864,17,6.280936455,1.153846154,892,2.983277592,39.09,-121.07,1.431
2.5887,13,5.311004785,1.033492823,602,2.880382775,39.08,-121.1,1.444
2.3062,16,5.263157895,1.036842105,508,2.673684211,39.09,-121.11,1.388
3.6563,17,5.901408451,1.133802817,388,2.732394366,39.03,-121.12,1.635
4.4375,10,6.041420118,0.980276134,1168,2.303747535,39.13,-121.05,1.851
4.0775,10,6.140900196,1.025440313,1275,2.495107632,39.14,-121.03,1.645
4.0848,8,6.350393701,1.091863517,1977,2.594488189,39.13,-121.07,1.559
3.6333,7,7.243455497,1.107329843,1143,2.992146597,39.11,-121.05,1.702
3.463,8,6.363636364,1.166297118,1307,2.898004435,39.08,-121.04,2.017
3.0781,7,5.4875,1.05,246,3.075,39.09,-121,1.625
4.2031,13,6.811111111,1.018518519,752,2.785185185,39.02,-121.08,2.096
3.6087,10,6.317073171,1.083623693,827,2.881533101,39.05,-121.07,1.821
4.5042,9,7.129129129,1.117117117,884,2.654654655,39.04,-121.07,2.064
3.9185,12,6.625441696,1.084805654,806,2.848056537,39.05,-121.03,1.952
4.2802,14,6.325670498,1.068965517,633,2.425287356,39.04,-121.06,1.948
5.5161,15,8.12601626,1.166666667,585,2.37804878,39.04,-121.06,3.619
3.8417,11,6.667844523,1.070671378,775,2.738515901,39.03,-121.06,1.872
3.0804,14,6.162280702,1.179824561,660,2.894736842,39.11,-121.22,1.568
3.9,14,6.353932584,1.084269663,520,2.921348315,39.05,-121.19,1.804
5.0389,13,5.070093458,1.060747664,629,2.939252336,39.1,-121.14,1.715
3.045,9,6.475113122,1.149321267,681,3.081447964,39.2,-121.12,1.704
4.0333,10,4.857142857,1.021428571,354,2.528571429,39.15,-121.1,1.615
3.7426,19,6.129287599,1.047493404,963,2.540897098,39.18,-121.08,1.627
3.5938,14,6.702479339,1.330578512,352,2.909090909,39.26,-121.18,1.403
4.3646,9,7.129436326,1.173277662,1208,2.521920668,39.25,-121.18,1.859
4.3523,5,6.425531915,1.021276596,376,2.666666667,39.25,-121.2,1.882
3.7125,8,6.139534884,1.046511628,782,2.273255814,39.23,-121.18,1.75
4.3702,7,7.409893993,1.189045936,1355,2.393992933,39.24,-121.21,2.261
5.2359,9,6.703349282,1.06937799,955,2.284688995,39.23,-121.2,2.133
2.4688,16,4.789968652,1.10031348,729,2.285266458,39.19,-121.18,1.388
3.1042,14,5.437837838,1.010810811,462,2.497297297,39.18,-121.16,1.52
2.125,9,5.676136364,1.073863636,411,2.335227273,39.17,-121.25,1.518
2.9688,16,5.64673913,0.989130435,554,3.010869565,39.2,-121.2,1.283
2.8102,13,5.693548387,1.118768328,1816,2.662756598,39.23,-121.15,1.444
2.2917,14,6.105590062,1.01242236,399,2.47826087,39.22,-121.24,1.451
3.3603,11,6.170731707,1.092682927,573,2.795121951,39.27,-121.23,1.625
1.9886,39,4.962174941,1.023640662,929,2.196217494,39.23,-121.07,1.138
2.3125,48,5.424657534,1.03652968,471,2.150684932,39.24,-121.04,1.257
1.5313,20,4.18974359,0.958974359,1053,2.7,39.23,-121.05,1.549
2.186,10,4.353515625,1.048828125,982,1.91796875,39.23,-121.06,1.327
2.325,52,4.47314578,1.079283887,837,2.140664962,39.22,-121.06,1.097
2.7813,35,5.49375,1.064583333,1181,2.460416667,39.23,-121.09,1.092
2.425,52,5.590804598,1.137931034,928,2.133333333,39.22,-121.07,1.211
2.1419,30,5.006864989,1.041189931,1033,2.363844394,39.22,-121.08,1.052
2.4811,17,5.202401372,1.012006861,1319,2.262435678,39.21,-121.08,1.118
2.6042,25,5.250596659,1.047732697,1045,2.494033413,39.22,-121.09,1.167
1,45,4,1.215686275,133,2.607843137,39.2,-121.07,0.906
1.4241,16,4.285285285,0.957957958,642,1.927927928,39.23,-121.02,1.25
2.25,14,4.73433584,1.180451128,853,2.137844612,39.22,-121.04,1.125
3.2337,28,5.415238095,1.019047619,1310,2.495238095,39.21,-121.03,1.231
2.3125,48,5.025714286,1.111428571,716,2.045714286,39.2,-121.05,1.083
2.2083,52,4.856187291,1.033444816,637,2.130434783,39.21,-121.06,1.039
2.535,43,4.861538462,1.05,611,2.35,39.21,-121.05,1.171
4.0062,12,5.693965517,1.155172414,661,2.849137931,39.22,-120.94,1.538
3.67,14,5.939501779,1.081850534,1373,2.443060498,39.27,-120.83,1.601
4.0426,15,6.884803922,1.102941176,1267,3.105392157,39.23,-121,1.917
2.8942,16,6.160493827,1.131687243,737,3.032921811,39.22,-120.99,1.825
3.3009,15,5.777992278,1.084942085,1296,2.501930502,39.2,-120.99,1.568
3.6563,13,5.563245823,1.107398568,1110,2.649164678,39.17,-120.93,1.649
3.6434,14,6.637931034,1,285,2.456896552,39.13,-120.99,1.554
3.6607,23,6.296296296,1.128395062,1016,2.508641975,39.18,-120.99,1.53
3.2813,10,6.030927835,1.159793814,537,2.768041237,39.16,-121,1.632
3.5859,17,5.035294118,0.982352941,518,3.047058824,39.19,-121.04,1.443
3.2303,17,4.783613445,0.964285714,1149,2.413865546,39.17,-121.02,1.495
3.2,52,6.108374384,1.16091954,1424,2.338259442,39.27,-121.02,1.55
2.4283,49,6.169966997,1.252475248,1422,2.346534653,39.26,-121.03,1.431
3.1094,14,5.869565217,1.094202899,302,2.188405797,39.26,-121,1.361
2.2278,52,6.220883534,1.104417671,604,2.425702811,39.25,-121.02,1.554
3.4028,14,5.614457831,0.996987952,894,2.692771084,39.29,-121.06,1.718
3.5385,14,5.611510791,1.070143885,1569,2.821942446,39.32,-120.94,1.574
3.9537,17,6.013461538,1.036538462,1390,2.673076923,39.25,-121.06,1.728
3.5417,17,6.150943396,1.161725067,974,2.625336927,39.3,-120.89,1.551
3.7917,16,6.155294118,0.992941176,1090,2.564705882,39.26,-120.99,1.792
1.6094,16,4.292682927,1.280487805,226,2.756097561,39.39,-120.91,0.795
2.6341,15,4.369281046,1.065359477,1172,3.830065359,39.37,-121.03,0.85
2.8102,17,5.560581583,1.138933764,1693,2.735056543,39.31,-121.13,1.289
1.3523,18,5.883116883,1.519480519,152,1.974025974,39.39,-120.74,0.857
2.125,17,16.8125,4.421875,171,2.671875,39.4,-120.09,0.839
4.119,18,5.843575419,1.139664804,486,2.715083799,39.33,-120.17,1.109
3.7841,26,6.193146417,1.180685358,905,2.819314642,39.33,-120.2,1.095
2.3594,16,7.384615385,1.432692308,646,3.105769231,39.32,-120.19,1.557
3.5652,14,6.838983051,1.381355932,1000,2.824858757,39.32,-120.17,1.198
0.9283,10,6.463157895,1.484210526,195,2.052631579,39.33,-120.17,1.163
4.5208,10,6.233243968,1.09919571,1016,2.72386059,39.37,-120.1,1.173
4.3958,9,6.645631068,1.237864078,1193,2.895631068,39.33,-120.1,1.248
5.6856,9,9.275720165,1.646090535,694,2.855967078,39.36,-120.15,1.381
3.0043,24,16.79329609,3.427374302,780,2.17877095,39.32,-120.26,1.221
4.0278,29,19.86,4.74,337,3.37,39.34,-120.35,0.958
4.665,11,15.27272727,2.43030303,397,2.406060606,39.35,-120.27,1.456
3.1842,9,24.9,5.045454545,294,2.672727273,39.34,-120.25,1.625
3.4792,8,36.47826087,6.304347826,291,2.530434783,39.35,-120.24,1.808
4.0481,7,22.22826087,3.891304348,245,2.663043478,39.36,-120.23,1.523
4.5882,8,26.36619718,3.957746479,203,2.85915493,39.35,-120.22,1.984
4.7917,7,26.88235294,4.676470588,85,2.5,39.35,-120.21,1.875
5.0622,7,16.42138365,2.48427673,482,3.031446541,39.35,-120.19,1.741
5.0782,28,5.747983871,1,1287,2.594758065,33.94,-117.95,2.641
4.8906,34,5.894179894,1.055555556,1159,3.066137566,33.94,-117.96,2.289
4.1205,36,5.771604938,1.043209877,947,2.922839506,33.94,-117.97,2.17
5.5608,34,6.089552239,0.981343284,690,2.574626866,33.94,-117.97,2.558
4.0893,35,5.267759563,0.983606557,1056,2.885245902,33.94,-117.97,2.157
4.4107,31,5.691642651,1.074927954,918,2.645533141,33.93,-117.97,2.02
4.5461,33,4.696132597,1.019337017,981,2.709944751,33.93,-117.97,1.94
3.46,31,4.457575758,0.972727273,841,2.548484848,33.93,-117.96,2.328
3.776,29,4.622754491,1.041916168,1275,2.54491018,33.93,-117.96,1.926
2.6641,31,5.035714286,1.088235294,1407,2.955882353,33.94,-117.96,1.852
4.0833,33,4.836065574,1.010928962,1346,3.677595628,33.93,-117.94,1.625
3.8194,34,5.034129693,1.088737201,698,2.38225256,33.93,-117.94,1.86
2.7125,14,4.094262295,0.950819672,1037,4.25,33.93,-117.94,1.661
3.4702,25,4.593333333,1.068,2400,3.2,33.93,-117.95,1.619
2.6123,37,4.179365079,1,1904,3.022222222,33.93,-117.95,1.613
4.7446,15,5.164102564,1.074358974,839,2.151282051,33.93,-117.96,1.754
5.7796,32,6.107226107,0.927738928,1296,3.020979021,33.92,-117.97,2.413
4.1321,35,5.376068376,0.934472934,989,2.817663818,33.93,-117.97,1.981
3,24,4.626146789,0.95412844,900,2.064220183,33.92,-117.97,2.514
3.2158,18,4.105263158,1.126096491,1654,1.813596491,33.92,-117.96,2.15
3.6106,18,4.393468118,1.026438569,1590,2.472783826,33.92,-117.95,1.536
3.0588,28,3.781065089,1.059171598,1062,6.284023669,33.92,-117.94,1.452
4,32,5.5,1.033112583,1201,3.976821192,33.92,-117.95,1.782
4.3426,11,4.505763689,1.017291066,1594,2.296829971,33.92,-117.95,1.413
4.6696,32,4.743243243,0.932432432,1038,4.675675676,33.92,-117.94,1.655
3.1378,13,4.135957066,1.059033989,2038,3.645796064,33.92,-117.95,1.37
5.1084,25,6.487025948,1.089820359,1452,2.898203593,33.94,-117.94,3.038
4.5096,30,5.165048544,0.993527508,845,2.734627832,33.94,-117.94,2.411
4.45,31,5.15437788,0.993087558,1135,2.615207373,33.94,-117.95,2.679
2.2156,26,3.773076923,1.038461538,1236,2.376923077,33.94,-117.94,1.45
6.0516,30,6.780612245,0.974489796,1135,2.895408163,33.94,-117.93,2.45
4.225,28,5.576864536,1.094368341,1820,2.770167428,33.94,-117.93,2.247
3.7933,25,4.648183556,1.021032505,1702,3.254302103,33.93,-117.93,1.844
5.583,27,6.876506024,0.93373494,2045,3.079819277,33.94,-117.92,2.677
4.7813,30,5.952494062,0.935866983,1255,2.980997625,33.94,-117.92,1.982
4.2443,34,5.244803695,1.009237875,1393,3.217090069,33.92,-117.93,1.744
2.8,37,4.820512821,1.166666667,931,3.978632479,33.93,-117.93,1.375
2.1944,33,4.56741573,1.061797753,1062,2.983146067,33.93,-117.93,1.396
3.75,12,5.169789227,1.042154567,1532,1.793911007,33.93,-117.92,1.663
6.2452,21,7.365714286,1.037142857,1207,3.448571429,33.93,-117.91,2.917
6.3433,15,7.368487929,1.069885642,2314,2.940279543,33.94,-117.91,3.505
4.7216,20,4.961481481,1.014814815,1822,2.699259259,33.94,-117.89,2.27
7.6486,17,7.043879908,0.994226328,2771,3.199769053,33.93,-117.88,3.067
3.3173,12,4.00462963,1.102777778,1897,1.756481481,33.93,-117.9,2.474
5.4617,17,5.487850467,1.037383178,1381,2.581308411,33.92,-117.89,1.903
5.9177,27,5.53968254,0.920634921,391,3.103174603,33.92,-117.9,2.676
4.7222,21,5.428571429,1.3,398,5.685714286,33.92,-117.91,2.083
