ID,SALARY,START_YEAR,GENDER,REGION,T-LEVEL
141332,69359,2005,m,NA,T3
141333,77683,2007,m,NA,T3
141334,79496,2010,m,APJ,T3
141335,79315,2003,f,APJ,T3
141336,88316,2003,m,EMEA,T3
141337,84125,2001,m,NA,T3
141338,80599,2006,m,EMEA,T3
141339,79517,2009,m,NA,T3
141340,79289,2005,m,APJ,T3
141341,93247,2003,f,EMEA,T3
141342,83654,2001,f,NA,T3
141343,79548,2007,f,APJ,T3
141344,71243,2003,f,EMEA,T3
141345,80072,2007,f,APJ,T3
141346,83338,2007,m,NA,T3
141347,97488,2009,m,EMEA,T3
141348,80648,2001,f,EMEA,T3
141349,62845,2003,m,NA,T3
141350,80518,2006,f,APJ,T3
141351,87208,2010,m,NA,T3
141352,84717,2003,f,NA,T3
141353,73109,2007,m,EMEA,T3
141354,80000,2006,m,NA,T3
141355,84261,2002,m,EMEA,T3
141356,83989,2008,f,NA,T3
141357,78612,2003,f,NA,T3
141358,84397,2005,f,APJ,T3
141359,88871,2006,f,EMEA,T3
141360,86806,2007,f,APJ,T3
141361,75395,2001,m,APJ,T3
141362,71789,2006,m,EMEA,T3
141363,86176,2011,f,APJ,T3
141364,86074,2006,m,APJ,T3
141365,77178,2003,m,NA,T3
141366,80799,2001,f,EMEA,T3
141367,83105,2008,m,APJ,T3
141368,72483,2005,m,EMEA,T3
141369,82521,2011,m,EMEA,T3
141370,82129,2001,m,APJ,T3
141371,76119,2006,f,NA,T3
141372,68887,2006,m,APJ,T3
141373,92932,2005,f,EMEA,T3
141374,70469,2008,m,EMEA,T3
141375,70678,2009,m,NA,T3
141376,97684,2008,f,EMEA,T3
141377,79923,2000,f,APJ,T3
141378,90431,2005,m,NA,T3
141379,62366,2003,f,EMEA,T3
141380,66935,2006,m,APJ,T3
141381,94082,2004,f,APJ,T3
141382,94387,2002,m,NA,T3
141383,78218,2003,f,EMEA,T3
141384,75800,2008,m,NA,T3
141385,66664,1999,m,APJ,T3
141386,81090,2006,m,NA,T3
141387,63366,2005,m,EMEA,T3
141388,71589,1998,f,EMEA,T3
141389,82411,2000,m,EMEA,T3
141390,82328,2003,m,NA,T3
141391,83413,2008,m,NA,T3
141392,91627,2008,m,EMEA,T3
141393,72075,2007,m,NA,T3
141394,81385,2005,m,NA,T3
141395,73609,2001,m,APJ,T3
141396,73782,2000,m,EMEA,T3
141397,68960,2007,m,NA,T3
141398,90715,1998,f,NA,T3
141399,66811,2002,f,APJ,T3
141400,86769,2005,m,NA,T3
141401,73676,2002,f,EMEA,T3
141402,88008,2010,m,APJ,T3
141403,74797,2009,m,APJ,T3
141404,64994,2001,m,NA,T3
141405,72481,2003,m,EMEA,T3
141406,76332,2008,m,APJ,T3
141407,82011,2004,m,APJ,T3
141408,89709,2012,f,EMEA,T3
141409,93203,2001,f,EMEA,T3
141410,74489,2007,m,APJ,T3
141411,85201,2003,m,EMEA,T3
141412,88376,2002,m,NA,T3
141413,85987,2003,m,NA,T3
141414,89153,2008,m,NA,T3
141415,86540,2000,m,EMEA,T3
141416,87897,2008,m,NA,T3
141417,92801,2004,f,APJ,T3
141418,82538,2002,f,NA,T3
141419,87107,2004,f,NA,T3
141420,80195,2004,m,NA,T3
141421,90922,2007,f,APJ,T3
141422,74671,2008,f,APJ,T3
141423,86425,2006,f,EMEA,T3
141424,84863,2000,f,EMEA,T3
141425,102594,2002,f,APJ,T3
141426,76809,2002,m,EMEA,T3
141427,82274,2000,m,NA,T3
141428,84974,2011,m,APJ,T3
141429,85214,2004,f,APJ,T3
141430,68789,2001,f,NA,T3
141431,90597,2008,f,EMEA,T3
141432,87506,2003,f,APJ,T3
141433,72855,2006,m,EMEA,T3
141434,73635,2009,f,NA,T3
141435,67356,2009,f,NA,T3
141436,84280,2009,f,EMEA,T3
141437,85817,2008,m,EMEA,T3
141438,79590,2006,f,APJ,T3
141439,82762,2007,f,NA,T3
141440,81843,2000,f,APJ,T3
141441,97608,2005,f,EMEA,T3
141442,87256,2008,f,APJ,T3
141443,66014,2005,f,APJ,T3
141444,86933,2005,m,NA,T3
141445,85679,2006,f,APJ,T3
141446,73123,2008,m,APJ,T3
141447,93705,2006,m,EMEA,T3
141448,77235,2003,f,NA,T3
141449,72749,1998,m,APJ,T3
141450,77040,2005,m,NA,T3
141451,87187,2005,m,APJ,T3
141452,102292,2011,m,EMEA,T3
141453,85016,2005,f,EMEA,T3
141454,82028,2002,m,EMEA,T3
141455,75664,2009,f,NA,T3
141456,78586,2005,m,APJ,T3
141457,81015,2006,f,NA,T3
141458,77638,2005,f,NA,T3
141459,70320,2003,f,EMEA,T3
141460,84170,2007,f,APJ,T3
141461,99381,2011,m,APJ,T3
141462,83122,2007,f,APJ,T3
141463,71063,2006,f,APJ,T3
141464,59174,2006,f,APJ,T3
141465,84608,2009,m,EMEA,T3
141466,93555,2005,m,NA,T3
141467,78141,2011,f,EMEA,T3
141468,87339,2004,f,NA,T3
141469,65968,2000,m,APJ,T3
141470,90823,2005,m,EMEA,T3
141471,85972,2006,m,EMEA,T3
141472,70455,2004,f,NA,T3
141473,83004,2008,m,APJ,T3
141474,82393,2007,f,EMEA,T3
141475,89899,2006,f,APJ,T3
141476,75916,2008,m,NA,T3
141477,81561,2007,m,NA,T3
141478,89134,2005,f,NA,T3
141479,86138,2004,m,NA,T3
141480,63690,2011,f,APJ,T3
141481,85811,2005,m,EMEA,T3
141482,80634,2007,m,APJ,T3
141483,67484,2007,m,EMEA,T3
141484,76576,2001,m,APJ,T3
141485,97207,2010,f,APJ,T3
141486,94762,2006,m,NA,T3
141487,79274,2010,m,APJ,T3
141488,83279,2003,m,EMEA,T3
141489,88416,2008,m,APJ,T3
141490,74529,2010,f,EMEA,T3
141491,83646,2000,m,APJ,T3
141492,98931,2007,m,EMEA,T3
141493,81315,2001,m,EMEA,T3
141494,72928,2002,f,NA,T3
141495,80913,2005,f,EMEA,T3
141496,80567,2008,f,EMEA,T3
141497,78258,2005,m,APJ,T3
141498,85202,2004,f,NA,T3
141499,73080,2011,f,APJ,T3
141500,75798,2005,m,NA,T3
141501,87400,2004,m,APJ,T3
141502,76603,2004,m,EMEA,T3
141503,61761,2005,m,EMEA,T3
141504,70051,2003,f,APJ,T3
141505,77799,2006,f,APJ,T3
141506,83616,2002,m,EMEA,T3
141507,74796,2001,m,NA,T3
141508,87555,2000,f,NA,T3
141509,74501,2009,m,APJ,T3
141510,67113,2008,m,APJ,T3
141511,99427,2007,m,EMEA,T3
141512,77063,2004,m,NA,T3
141513,75758,2001,m,APJ,T3
141514,71426,2001,m,EMEA,T3
141515,86346,2006,f,APJ,T3
141516,90208,2003,f,EMEA,T3
141517,89685,2005,f,APJ,T3
141518,91203,2002,m,APJ,T3
141519,86799,2005,m,NA,T3
141520,67456,2007,m,NA,T3
141521,70353,2000,f,APJ,T3
141522,77625,1999,m,EMEA,T3
141523,86586,2001,m,EMEA,T3
141524,76061,2008,m,APJ,T3
141525,81181,2011,f,NA,T3
141526,74423,2001,f,NA,T3
141527,74291,2004,f,NA,T3
141528,85504,2010,f,EMEA,T3
141529,83378,2002,m,EMEA,T3
141530,78086,2006,f,EMEA,T3
141531,81764,2005,f,EMEA,T3
141532,75878,2006,f,APJ,T3
141533,74565,2011,f,EMEA,T3
141534,95132,2007,f,NA,T3
141535,79821,2007,f,APJ,T3
141536,93774,2005,f,APJ,T3
141537,95403,2003,m,APJ,T3
141538,71070,2010,m,APJ,T3
141539,84249,2006,f,EMEA,T3
141540,98714,2010,f,APJ,T3
141541,69754,2006,f,APJ,T3
141542,100082,2007,f,APJ,T3
141543,75111,2000,f,APJ,T3
141544,90963,2005,f,APJ,T3
141545,75587,2000,f,APJ,T3
141546,96991,2007,m,APJ,T3
141547,69548,2004,m,NA,T3
141548,80656,2007,m,APJ,T3
141549,84561,2006,m,EMEA,T3
141550,73098,2003,f,EMEA,T3
141551,89190,2011,m,APJ,T3
141552,93085,2004,m,EMEA,T3
141553,77568,2005,m,APJ,T3
141554,94090,2010,m,EMEA,T3
141555,81981,2006,f,APJ,T3
141556,88651,2001,f,EMEA,T3
141557,96684,2006,f,APJ,T3
141558,83721,2004,m,EMEA,T3
141559,73822,1999,m,EMEA,T3
141560,75064,2006,f,EMEA,T3
141561,85093,2008,m,NA,T3
141562,75322,2008,m,EMEA,T3
141563,85184,2005,f,NA,T3
141564,78419,2008,f,NA,T3
141565,97130,2008,f,NA,T3
141566,61844,2007,m,NA,T3
141567,83746,2007,f,EMEA,T3
141568,80424,2010,f,APJ,T3
141569,84832,2007,m,APJ,T3
141570,82370,2001,m,APJ,T3
141571,72382,2003,m,NA,T3
141572,70565,2003,f,APJ,T3
141573,92552,1999,f,NA,T3
141574,83305,2005,m,EMEA,T3
141575,87555,2001,m,APJ,T3
141576,74767,2000,m,EMEA,T3
141577,80501,2010,f,EMEA,T3
141578,85568,2006,m,EMEA,T3
141579,76126,2002,m,EMEA,T3
141580,72283,2010,m,APJ,T3
141581,90112,2010,f,EMEA,T3
141582,79375,2003,f,EMEA,T3
141583,81944,2000,f,APJ,T3
141584,75955,2004,m,EMEA,T3
141585,83413,2006,f,APJ,T3
141586,84735,2007,m,NA,T3
141587,77136,2007,m,APJ,T3
141588,92652,2003,f,NA,T3
141589,72582,2008,m,APJ,T3
141590,75598,2005,m,NA,T3
141591,96329,2008,f,NA,T3
141592,82470,2009,m,EMEA,T3
141593,79902,2005,f,APJ,T3
141594,77427,2007,f,NA,T3
141595,72930,2008,f,NA,T3
141596,66757,2001,m,EMEA,T3
141597,90498,2010,f,EMEA,T3
141598,93506,2005,f,NA,T3
141599,67102,1999,f,EMEA,T3
141600,77049,2008,f,APJ,T3
141601,88018,1999,f,EMEA,T3
141602,83654,2008,f,EMEA,T3
141603,92234,2005,m,EMEA,T3
141604,71605,2009,f,NA,T3
141605,81201,2000,m,NA,T3
141606,98267,2002,m,NA,T3
141607,67994,2006,f,EMEA,T3
141608,65120,2002,m,EMEA,T3
141609,83948,2004,m,NA,T3
141610,74542,2002,f,EMEA,T3
141611,86214,2005,m,APJ,T3
141612,78668,2004,m,APJ,T3
141613,62524,2002,m,APJ,T3
141614,65451,2005,f,APJ,T3
141615,75461,2003,m,EMEA,T3
141616,83449,2000,m,NA,T3
141617,61907,2001,m,APJ,T3
141618,78819,2012,m,EMEA,T3
141619,79374,2005,m,EMEA,T3
141620,87507,2003,f,APJ,T3
141621,80476,2002,f,NA,T3
141622,81877,2001,m,EMEA,T3
141623,85051,2004,m,EMEA,T3
141624,92487,2007,m,NA,T3
141625,92321,2006,f,NA,T3
141626,74586,2002,m,EMEA,T3
141627,74676,2006,f,NA,T3
141628,85134,2005,m,NA,T3
141629,73337,2005,f,APJ,T3
141630,84040,2004,f,EMEA,T3
141631,78529,2011,f,APJ,T3
141632,82448,2009,f,NA,T3
141633,91193,2001,m,APJ,T3
141634,85870,2007,m,EMEA,T3
141635,87497,2006,m,NA,T3
141636,91383,2007,f,EMEA,T3
141637,82381,2005,f,EMEA,T3
141638,96238,2008,f,EMEA,T3
141639,90370,2008,m,EMEA,T3
141640,71633,2002,f,APJ,T3
141641,75391,2003,f,APJ,T3
141642,97580,2003,f,EMEA,T3
141643,82250,2007,m,EMEA,T3
141644,84871,2003,m,NA,T3
141645,85288,2006,f,NA,T3
141646,82155,2003,f,APJ,T3
141647,77979,2005,m,APJ,T3
141648,62892,2003,m,EMEA,T3
141649,70744,2007,f,APJ,T3
141650,73954,2003,f,NA,T3
141651,79780,1999,f,NA,T3
141652,65292,2004,f,EMEA,T3
141653,88353,2005,f,APJ,T3
141654,86136,2001,m,NA,T3
141655,81999,2003,f,NA,T3
141656,81375,2003,m,APJ,T3
141657,67996,2005,f,EMEA,T3
141658,82833,2006,m,NA,T3
141659,88734,2002,m,NA,T3
141660,61890,1999,f,NA,T3
141661,79353,1999,f,NA,T3
141662,80974,2003,m,EMEA,T3
141663,70478,2007,f,EMEA,T3
141664,93011,2003,m,EMEA,T3
141665,78026,2004,f,APJ,T3
141666,79596,2007,f,APJ,T3
141667,69723,1998,f,NA,T3
141668,76904,1999,m,NA,T3
141669,62630,2004,m,NA,T3
141670,94656,2007,f,APJ,T3
141671,99829,2008,m,NA,T3
141672,87091,2009,m,EMEA,T3
141673,65407,2009,f,APJ,T3
141674,79942,2001,m,NA,T3
141675,79836,2003,f,EMEA,T3
141676,90944,2001,m,APJ,T3
141677,76617,1998,m,NA,T3
141678,85894,2004,f,EMEA,T3
141679,79360,2007,f,NA,T3
141680,83692,2001,m,APJ,T3
141681,84705,2006,f,EMEA,T3
141682,67556,2008,m,NA,T3
141683,68176,2008,m,NA,T3
141684,95321,1999,m,EMEA,T3
141685,78273,2002,m,EMEA,T3
141686,98344,2000,m,EMEA,T3
141687,66419,2003,m,EMEA,T3
141688,81829,2004,f,NA,T3
141689,69394,2006,m,EMEA,T3
141690,68594,2005,m,NA,T3
141691,66974,2002,m,APJ,T3
141692,73200,2003,f,APJ,T3
141693,85304,2007,m,APJ,T3
141694,69112,2010,f,APJ,T3
141695,84236,2002,f,APJ,T3
141696,74811,2004,m,APJ,T3
141697,92258,2003,m,APJ,T3
141698,78470,2004,f,APJ,T3
141699,79146,2008,f,NA,T3
141700,67638,2000,f,NA,T3
141701,66533,2005,f,NA,T3
141702,59329,2004,f,NA,T3
141703,74167,2003,m,EMEA,T3
141704,83808,2003,f,NA,T3
141705,71080,2004,f,EMEA,T3
141706,85138,2004,m,EMEA,T3
141707,90285,2000,m,EMEA,T3
141708,71817,2007,f,APJ,T3
141709,78267,2004,f,NA,T3
141710,81259,2007,f,EMEA,T3
141711,75367,2010,f,EMEA,T3
141712,91850,2008,f,NA,T3
141713,94865,2006,m,EMEA,T3
141714,93133,2006,m,EMEA,T3
141715,88519,2003,f,APJ,T3
141716,67306,2004,m,EMEA,T3
141717,77915,2000,m,NA,T3
141718,91443,1999,m,NA,T3
141719,80966,1999,m,NA,T3
141720,95822,2008,m,NA,T3
141721,74039,2001,m,EMEA,T3
141722,87262,2006,f,NA,T3
141723,77801,2006,m,APJ,T3
141724,90712,2004,f,APJ,T3
141725,66795,2007,m,EMEA,T3
141726,86621,2002,f,APJ,T3
141727,82436,2000,f,APJ,T3
141728,87936,2010,f,APJ,T3
141729,84060,2001,f,EMEA,T3
141730,90059,1999,f,NA,T3
141731,86169,2007,m,EMEA,T3
141732,81004,2010,f,EMEA,T3
141733,84975,2004,m,APJ,T3
141734,90892,2005,m,EMEA,T3
141735,76940,2002,f,NA,T3
141736,81476,1999,m,EMEA,T3
141737,68894,2003,f,APJ,T3
141738,79773,2003,m,APJ,T3
141739,73587,2000,f,NA,T3
141740,72648,2006,f,EMEA,T3
141741,77992,2011,m,EMEA,T3
141742,76808,2002,m,EMEA,T3
141743,74635,2000,f,APJ,T3
141744,68141,2005,f,APJ,T3
141745,86131,2001,f,EMEA,T3
141746,78666,2004,m,APJ,T3
141747,77838,2007,m,APJ,T3
141748,81383,2002,f,NA,T3
141749,89828,2003,f,EMEA,T3
141750,75337,2002,m,EMEA,T3
141751,92233,2004,m,APJ,T3
141752,89846,2004,m,NA,T3
141753,95868,1999,f,NA,T3
141754,69928,2009,m,EMEA,T3
141755,69814,1999,f,EMEA,T3
141756,78372,2007,m,APJ,T3
141757,91860,2007,f,EMEA,T3
141758,81980,2002,m,EMEA,T3
141759,86759,2007,m,NA,T3
141760,77074,2003,f,APJ,T3
141761,76426,2005,f,APJ,T3
141762,71234,2009,f,APJ,T3
141763,68740,2008,f,EMEA,T3
141764,79412,2006,f,APJ,T3
141765,74129,2007,f,NA,T3
141766,67760,2005,m,EMEA,T3
141767,69729,2005,f,APJ,T3
141768,80609,1999,f,NA,T3
141769,74616,1998,m,APJ,T3
141770,60620,1999,m,NA,T3
141771,69795,2008,m,APJ,T3
141772,80528,2012,f,APJ,T3
141773,74800,2005,m,EMEA,T3
141774,97066,2009,m,APJ,T3
141775,80280,2006,f,EMEA,T3
141776,90846,2007,f,APJ,T3
141777,73898,2000,f,EMEA,T3
141778,80749,2007,f,EMEA,T3
141779,74972,2004,m,EMEA,T3
141780,88973,2007,f,NA,T3
141781,81866,2002,m,EMEA,T3
141782,71591,2006,m,NA,T3
141783,89265,2003,f,NA,T3
141784,92209,2003,m,NA,T3
141785,89416,2001,f,APJ,T3
141786,74217,2005,f,APJ,T3
141787,93890,2007,m,EMEA,T3
141788,70107,2005,m,NA,T3
141789,90613,2002,f,EMEA,T3
141790,85625,2004,m,APJ,T3
141791,86850,2009,f,EMEA,T3
141792,92933,2005,m,NA,T3
141793,81829,2003,f,EMEA,T3
141794,82825,2004,m,EMEA,T3
141795,77579,2009,m,NA,T3
141796,86400,2006,m,NA,T3
141797,65100,2009,f,NA,T3
141798,96793,2006,m,APJ,T3
141799,82364,2006,f,APJ,T3
141800,80106,2001,f,NA,T3
141801,58493,2005,m,APJ,T3
141802,87063,2007,f,APJ,T3
141803,66986,2008,m,NA,T3
141804,91342,2005,f,NA,T3
141805,92553,2003,m,EMEA,T3
141806,84624,2008,f,NA,T3
141807,75877,2001,f,APJ,T3
141808,84182,2001,m,NA,T3
141809,72969,2003,f,NA,T3
141810,75486,2007,f,NA,T3
141811,70124,2001,m,NA,T3
141812,66770,2005,m,EMEA,T3
141813,71897,2005,f,NA,T3
141814,81632,2004,m,APJ,T3
141815,96720,2000,f,EMEA,T3
141816,61528,2003,m,EMEA,T3
141817,74405,2001,m,APJ,T3
141818,84296,2004,m,NA,T3
141819,78691,2004,m,NA,T3
141820,67324,2010,f,APJ,T3
141821,76045,2005,m,EMEA,T3
141822,82752,2005,f,NA,T3
141823,90732,2003,m,APJ,T3
141824,69617,2005,m,NA,T3
141825,81369,2008,m,APJ,T3
141826,80949,2001,f,APJ,T3
141827,67030,2006,f,EMEA,T3
141828,77755,2003,m,EMEA,T3
141829,63694,2011,m,EMEA,T3
141830,84692,1998,m,APJ,T3
141831,89661,2000,m,EMEA,T3
141832,86595,2006,m,APJ,T3
141833,85575,2004,m,EMEA,T3
141834,77895,1999,f,EMEA,T3
141835,78969,2006,m,APJ,T3
141836,78601,2006,f,EMEA,T3
141837,74411,2008,m,APJ,T3
141838,81575,2007,f,EMEA,T3
141839,79898,2004,f,APJ,T3
141840,72960,2002,m,EMEA,T3
141841,90241,2005,m,NA,T3
141842,80923,2005,m,EMEA,T3
141843,75957,2006,m,APJ,T3
141844,70164,1999,f,NA,T3
141845,75140,2005,m,NA,T3
141846,68570,2011,m,NA,T3
141847,81745,2007,f,EMEA,T3
141848,88723,2004,f,APJ,T3
141849,87678,2003,f,APJ,T3
141850,67260,2009,f,APJ,T3
141851,85899,2005,f,APJ,T3
141852,85984,2002,m,APJ,T3
141853,72425,2003,f,NA,T3
141854,62562,1999,f,APJ,T3
141855,60238,2004,m,EMEA,T3
141856,76526,2005,m,NA,T3
141857,65427,2007,f,EMEA,T3
141858,86473,2002,f,APJ,T3
141859,73992,2002,f,NA,T3
141860,68162,2009,m,APJ,T3
141861,75376,2001,f,APJ,T3
141862,101204,2001,f,EMEA,T3
141863,89643,2006,m,APJ,T3
141864,77425,2008,m,EMEA,T3
141865,76117,2006,f,EMEA,T3
141866,92614,2003,m,APJ,T3
141867,81257,2009,f,APJ,T3
141868,81776,2003,m,NA,T3
141869,67630,2006,f,EMEA,T3
141870,100082,2006,f,APJ,T3
141871,77447,2011,f,EMEA,T3
141872,85470,2009,m,APJ,T3
141873,88113,2006,f,EMEA,T3
141874,83851,2001,m,NA,T3
141875,98328,2005,m,NA,T3
141876,80556,2008,f,NA,T3
141877,73749,2010,f,NA,T3
141878,81542,2001,f,APJ,T3
141879,86454,2002,m,EMEA,T3
141880,79866,2006,m,NA,T3
141881,88613,2001,m,EMEA,T3
141882,69509,2008,m,APJ,T3
141883,84566,2004,f,NA,T3
141884,62542,2007,f,EMEA,T3
141885,69544,2008,m,EMEA,T3
141886,78095,2007,m,EMEA,T3
141887,102265,2009,f,EMEA,T3
141888,86786,2004,f,EMEA,T3
141889,84342,2011,f,NA,T3
141890,80816,2006,m,APJ,T3
141891,69044,2002,m,APJ,T3
141892,71797,2007,f,EMEA,T3
141893,78372,2006,m,APJ,T3
141894,78333,2005,m,EMEA,T3
141895,73923,2002,f,EMEA,T3
141896,82680,2001,f,EMEA,T3
141897,62701,2003,f,EMEA,T3
141898,69069,2006,m,APJ,T3
141899,77401,2002,f,NA,T3
141900,94895,2006,m,EMEA,T3
141901,91991,2004,m,EMEA,T3
141902,75740,2009,f,APJ,T3
141903,78278,2003,m,APJ,T3
141904,67050,2005,f,APJ,T3
141905,69635,2001,m,APJ,T3
141906,81550,2004,m,EMEA,T3
141907,75097,2005,m,APJ,T3
141908,78174,2004,f,NA,T3
141909,78581,2002,m,EMEA,T3
141910,93497,2004,m,NA,T3
141911,68089,2010,m,APJ,T3
141912,93933,2001,m,NA,T3
141913,82113,2002,f,NA,T3
141914,69406,2004,m,EMEA,T3
141915,69794,2006,f,APJ,T3
141916,87078,2008,f,APJ,T3
141917,59591,2000,f,EMEA,T3
141918,75754,2001,f,EMEA,T3
141919,83999,1999,f,APJ,T3
141920,86250,2003,m,APJ,T3
141921,77545,2006,f,NA,T3
141922,80309,2007,m,EMEA,T3
141923,78977,2007,f,NA,T3
141924,89974,2006,f,NA,T3
141925,72394,2004,f,NA,T3
141926,78254,2002,m,NA,T3
141927,82542,2002,f,APJ,T3
141928,76374,2009,m,NA,T3
141929,84569,2008,m,NA,T3
141930,91230,2007,m,NA,T3
141931,83459,2006,f,EMEA,T3
141932,98901,2009,m,APJ,T3
141933,81716,2001,m,EMEA,T3
141934,66681,2002,m,APJ,T3
141935,83092,2004,m,EMEA,T3
141936,79404,2004,m,APJ,T3
141937,76242,2006,m,EMEA,T3
141938,85258,2010,m,EMEA,T3
141939,81003,2006,f,NA,T3
141940,80086,2003,f,APJ,T3
141941,95917,2001,f,APJ,T3
141942,83913,2003,f,NA,T3
141943,84519,2007,m,NA,T3
141944,93473,2007,f,APJ,T3
141945,67503,2008,m,EMEA,T3
141946,62276,2001,m,APJ,T3
141947,74152,2003,f,EMEA,T3
141948,76583,2005,f,EMEA,T3
141949,74146,2002,f,APJ,T3
141950,73118,2002,m,NA,T3
141951,75858,2005,m,EMEA,T3
141952,86151,2010,f,APJ,T3
141953,71944,2008,m,EMEA,T3
141954,77088,2003,f,EMEA,T3
141955,73125,2005,m,EMEA,T3
141956,82324,2006,m,NA,T3
141957,96197,2004,m,EMEA,T3
141958,71937,2006,m,APJ,T3
141959,92821,2004,m,NA,T3
141960,77565,2007,m,NA,T3
141961,69744,2009,f,APJ,T3
141962,89426,2006,m,EMEA,T3
141963,98373,2007,m,NA,T3
141964,96932,2001,m,EMEA,T3
141965,78898,2006,f,NA,T3
141966,78725,2009,m,APJ,T3
141967,82893,2004,f,EMEA,T3
141968,96880,2004,m,NA,T3
141969,88677,2002,m,NA,T3
141970,73020,2008,m,EMEA,T3
141971,71626,2005,f,NA,T3
141972,81588,1999,f,EMEA,T3
141973,69716,2007,f,NA,T3
141974,81025,2005,f,EMEA,T3
141975,77525,2008,f,APJ,T3
141976,88345,2011,f,APJ,T3
141977,73760,2007,m,APJ,T3
141978,88645,2010,m,APJ,T3
141979,79766,2002,m,NA,T3
141980,81776,2005,f,NA,T3
141981,65175,2004,f,APJ,T3
141982,77969,2006,f,NA,T3
141983,87567,2006,m,NA,T3
141984,78654,2006,m,NA,T3
141985,95158,2008,f,APJ,T3
141986,76384,2000,f,APJ,T3
141987,75811,2002,f,NA,T3
141988,99164,2009,m,APJ,T3
141989,89847,2005,f,NA,T3
141990,86479,2002,m,EMEA,T3
141991,83884,2006,m,NA,T3
141992,81060,2005,f,NA,T3
141993,79971,2009,f,NA,T3
141994,97819,2006,f,NA,T3
141995,87513,2007,f,EMEA,T3
141996,65541,2006,f,NA,T3
141997,87438,2005,m,NA,T3
141998,73874,2004,f,NA,T3
141999,79548,2006,m,APJ,T3
142000,77978,2008,f,APJ,T3
142001,92492,2008,m,NA,T3
142002,87351,2005,m,APJ,T3
142003,71604,2006,m,NA,T3
142004,72337,2007,m,EMEA,T3
142005,77773,2003,m,EMEA,T3
142006,86106,2009,f,APJ,T3
142007,97380,2004,f,EMEA,T3
142008,78566,2004,f,NA,T3
142009,75268,2006,f,NA,T3
142010,74019,1999,m,NA,T3
142011,80871,2008,m,NA,T3
142012,91405,2008,f,APJ,T3
142013,83069,2010,m,NA,T3
142014,92019,2004,m,EMEA,T3
142015,79151,2005,f,EMEA,T3
142016,78651,2002,f,NA,T3
142017,85402,2011,m,NA,T3
142018,69142,2002,f,EMEA,T3
142019,84792,2000,m,APJ,T3
142020,95238,2005,f,EMEA,T3
142021,77541,2006,m,EMEA,T3
142022,82554,2011,m,APJ,T3
142023,87707,2003,m,APJ,T3
142024,81270,2002,m,EMEA,T3
142025,87291,2001,f,APJ,T3
142026,75605,2006,m,NA,T3
142027,79797,2006,m,NA,T3
142028,80372,2002,f,APJ,T3
142029,63917,2006,m,NA,T3
142030,73763,2011,f,NA,T3
142031,83255,2006,m,APJ,T3
142032,86679,2007,f,APJ,T3
142033,98764,2004,f,EMEA,T3
142034,93291,2004,m,EMEA,T3
142035,74420,1999,m,NA,T3
142036,62689,2003,f,NA,T3
142037,69430,1999,m,NA,T3
142038,83120,2006,m,NA,T3
142039,78533,2004,f,NA,T3
142040,66201,2007,f,EMEA,T3
142041,72818,2000,f,APJ,T3
142042,84714,2007,m,NA,T3
142043,68650,2001,m,EMEA,T3
142044,85484,2006,m,APJ,T3
142045,72752,2003,m,EMEA,T3
142046,61386,2005,m,NA,T3
142047,80469,2005,m,EMEA,T3
142048,79546,2008,f,EMEA,T3
142049,93066,2002,f,NA,T3
142050,87648,2000,f,NA,T3
142051,76866,2003,f,NA,T3
142052,87319,2009,m,APJ,T3
142053,90398,2005,m,NA,T3
142054,71984,2002,f,NA,T3
142055,72987,2010,f,APJ,T3
142056,87857,2007,m,EMEA,T3
142057,85429,2010,f,NA,T3
142058,77744,2005,m,NA,T3
142059,86297,1998,f,EMEA,T3
142060,76167,2007,f,APJ,T3
142061,89185,2007,m,EMEA,T3
142062,84486,2006,f,NA,T3
142063,73849,2003,f,APJ,T3
142064,74125,2006,m,EMEA,T3
142065,82601,2003,f,APJ,T3
142066,78505,2007,f,NA,T3
142067,98444,2007,m,NA,T3
142068,73935,2009,f,NA,T3
142069,83467,2005,m,EMEA,T3
142070,90955,2004,f,APJ,T3
142071,75382,2006,m,APJ,T3
142072,69014,2002,f,APJ,T3
142073,91524,2004,m,NA,T3
142074,82644,2002,f,EMEA,T3
142075,95514,2007,f,EMEA,T3
142076,92263,2005,m,EMEA,T3
142077,77675,2008,f,APJ,T3
142078,67833,2006,f,NA,T3
142079,82158,2009,f,APJ,T3
142080,98164,2000,m,EMEA,T3
142081,86207,2010,f,APJ,T3
142082,95689,2009,m,NA,T3
142083,84407,2006,m,EMEA,T3
142084,78470,2006,m,NA,T3
142085,84314,2005,f,NA,T3
142086,86623,2002,f,NA,T3
142087,67414,1999,f,NA,T3
142088,99635,2007,m,NA,T3
142089,66115,2005,m,NA,T3
142090,96544,2009,m,EMEA,T3
142091,70131,2005,m,APJ,T3
142092,79537,2009,m,EMEA,T3
142093,79684,2007,m,NA,T3
142094,91764,2006,m,NA,T3
142095,78516,2004,f,APJ,T3
142096,78834,2009,f,NA,T3
142097,81106,2011,f,APJ,T3
142098,65647,2002,m,APJ,T3
142099,92449,2010,m,EMEA,T3
142100,83297,2007,m,EMEA,T3
142101,76368,1999,f,APJ,T3
142102,77999,2008,m,APJ,T3
142103,73383,2000,m,EMEA,T3
142104,86210,2001,m,NA,T3
142105,59396,2010,m,APJ,T3
142106,83439,2008,f,NA,T3
