Product Name,Product Line,Product Category,City,Country,Region,Date,Manager,Quantity sold,Sales Revenue,Gross Margin,Discount,Customer Satisfaction,Number of Issues reported,Comments,Gross Margin Ratio,CountryLongitude,CountryLatitude,CityLongitude,CityLatitude
Jewelry,Accessories,Other,Milan,Italy,Europe,2020-10-27,Don Wilson,150,534,232,11.4,0.95,17,Item defect / bad quality,0.43,12.16,43.53,9.18,45.47
"Hats,gloves,scarves",Accessories,Other,Milan,Italy,Europe,2020-12-31,Don Wilson,600,2657,1133,164.43,0.95,13,Other / unknown,0.43,12.16,43.53,9.18,45.47
"Belts,bags,wallets",Accessories,Other,Milan,Italy,Europe,2020-12-27,Don Wilson,1850,5725,2116,379.04,0.81,22,Customer service,0.37,12.16,43.53,9.18,45.47
Hair accessories,Accessories,Other,Rome,Italy,Europe,2020-10-22,Don Wilson,1750,8233,3024,1008.8,0.83,11,Price too high / competition,0.37,12.16,43.53,12.5,41.9
"Belts,bags,wallets",Accessories,Other,Rome,Italy,Europe,2020-10-01,Don Wilson,2200,6617,2377,492.84,0.92,18,Item defect / bad quality,0.36,12.16,43.53,12.5,41.9
Lounge wear,Accessories,Other,Milan,Italy,Europe,2020-12-31,Don Wilson,900,3322,1122,327.46,0.82,24,Other / unknown,0.34,12.16,43.53,9.18,45.47
Hair accessories,Accessories,Other,Milan,Italy,Europe,2020-10-31,Don Wilson,2000,9584,3203,195.6,0.88,17,Price too high / competition,0.33,12.16,43.53,9.18,45.47
Lounge wear,Accessories,Other,Rome,Italy,Europe,2020-11-28,Don Wilson,400,1061,259,75,0.81,20,Customer service,0.24,12.16,43.53,12.5,41.9
"Hats,gloves,scarves",Accessories,Other,Rome,Italy,Europe,2020-12-01,Don Wilson,800,2141,519,16.24,0.95,16,Item not as described,0.24,12.16,43.53,12.5,41.9
Jewelry,Accessories,Other,Rome,Italy,Europe,2020-10-13,Don Wilson,450,804,344,90.65,0.87,20,Customer service,0.43,12.16,43.53,12.5,41.9
Lounge wear,Accessories,Other,Melbourne,Australia,Oceania,2020-11-10,Ed Young,300,1405,602,70.24,0.95,13,Item not as described,0.43,134.36,-25.59,144.97,-37.82
"Hats,gloves,scarves",Accessories,Other,Sydney,Australia,Oceania,2020-11-08,Ed Young,400,1911,811,95.6,0.85,16,Customer service,0.42,134.36,-25.59,151.21,-33.87
"Belts,bags,wallets",Accessories,Other,Melbourne,Australia,Oceania,2020-12-14,Ed Young,1150,3987,1652,149.52,0.91,13,Item defect / bad quality,0.41,134.36,-25.59,144.97,-37.82
"Hats,gloves,scarves",Accessories,Other,Melbourne,Australia,Oceania,2020-11-26,Ed Young,600,3120,1266,195,0.82,23,Customer service,0.41,134.36,-25.59,144.97,-37.82
Hair accessories,Accessories,Other,Sydney,Australia,Oceania,2020-10-25,Ed Young,1000,4402,1638,275.2,0.88,16,Item defect / bad quality,0.37,134.36,-25.59,151.21,-33.87
Hair accessories,Accessories,Other,Melbourne,Australia,Oceania,2020-12-27,Ed Young,1500,7351,2712,459.4,0.86,19,Other / unknown,0.37,134.36,-25.59,144.97,-37.82
Jewelry,Accessories,Other,Melbourne,Australia,Oceania,2020-11-16,Ed Young,200,597,212,18.65,0.84,23,Price too high / competition,0.36,134.36,-25.59,144.97,-37.82
"Belts,bags,wallets",Accessories,Other,Sydney,Australia,Oceania,2020-12-28,Ed Young,1150,3269,1070,204.3,0.9,16,Item defect / bad quality,0.33,134.36,-25.59,151.21,-33.87
Lounge wear,Accessories,Other,Sydney,Australia,Oceania,2020-12-24,Ed Young,300,1070,326,66.9,0.92,25,Item not as described,0.3,134.36,-25.59,151.21,-33.87
Party pants,Trousers,Bottomwear,Buenos Aires,Argentina,South America,2019-04-10,Rose Sims,1250,4520,2003,1452.1,0.85,23,Other / unknown,0.44,-65.1,-35.17,-58.37,-34.61
"Hats,gloves,scarves",Accessories,Other,Buenos Aires,Argentina,South America,2019-01-31,Rose Sims,8850,24061,11344,2548.8,0.85,14,Behaviour of personnel,0.47,-65.1,-35.17,-58.37,-34.61
"Belts,bags,wallets",Accessories,Other,Buenos Aires,Argentina,South America,2019-03-29,Rose Sims,6050,16905,7280,911.46,0.85,21,Price too high / competition,0.43,-65.1,-35.17,-58.37,-34.61
Jewelry,Accessories,Other,Buenos Aires,Argentina,South America,2019-01-31,Rose Sims,19800,55723,22686,1729.25,0.87,13,Behaviour of personnel,0.41,-65.1,-35.17,-58.37,-34.61
Hair accessories,Accessories,Other,Buenos Aires,Argentina,South America,2019-03-20,Rose Sims,1400,4711,1476,671.44,0.88,22,Other / unknown,0.31,-65.1,-35.17,-58.37,-34.61
Lounge wear,Accessories,Other,Buenos Aires,Argentina,South America,2019-01-14,Rose Sims,800,1522,384,218.47,0.81,21,Customer service,0.25,-65.1,-35.17,-58.37,-34.61
Full length,City Skirts,Bottomwear,Buenos Aires,Argentina,South America,2019-03-01,Rose Sims,250,788,386,174.86,0.9,20,Item not as described,0.49,-65.1,-35.17,-58.37,-34.61
Mini city,City Skirts,Bottomwear,Buenos Aires,Argentina,South America,2019-03-29,Rose Sims,300,768,303,21.14,0.82,11,Other / unknown,0.39,-65.1,-35.17,-58.37,-34.61
Long lounge pants,City Trousers,Bottomwear,Buenos Aires,Argentina,South America,2019-03-12,Rose Sims,150,350,112,53.94,0.88,19,Price too high / competition,0.32,-65.1,-35.17,-58.37,-34.61
Bermudas,City Trousers,Bottomwear,Buenos Aires,Argentina,South America,2019-01-11,Rose Sims,400,865,149,821.76,0.88,12,Item not as described,0.17,-65.1,-35.17,-58.37,-34.61
Skirts,Dresses,Tops,Buenos Aires,Argentina,South America,2019-02-15,Rose Sims,50,110,64,2010.56,0.92,13,Price too high / competition,0.58,-65.1,-35.17,-58.37,-34.61
Evening wear,Dresses,Tops,Buenos Aires,Argentina,South America,2019-02-09,Rose Sims,4100,9454,3967,1311.21,0.88,24,Other / unknown,0.42,-65.1,-35.17,-58.37,-34.61
Sweater dresses,Dresses,Tops,Buenos Aires,Argentina,South America,2019-02-28,Rose Sims,850,1448,210,203.64,0.94,15,Item not as described,0.15,-65.1,-35.17,-58.37,-34.61
Casual dresses,Dresses,Tops,Buenos Aires,Argentina,South America,2019-02-22,Rose Sims,850,2063,104,554.7,0.81,13,Other / unknown,0.05,-65.1,-35.17,-58.37,-34.61
Boatwear,Jackets,Jackets & Coats,Buenos Aires,Argentina,South America,2019-03-05,Rose Sims,1250,3795,1960,102.65,0.93,13,Price too high / competition,0.52,-65.1,-35.17,-58.37,-34.61
Fancy fabric,Jackets,Jackets & Coats,Buenos Aires,Argentina,South America,2019-01-25,Rose Sims,250,876,432,110.7,0.88,14,Behaviour of personnel,0.49,-65.1,-35.17,-58.37,-34.61
Outdoor,Jackets,Jackets & Coats,Buenos Aires,Argentina,South America,2019-03-08,Rose Sims,750,1609,254,1137.15,0.92,24,Behaviour of personnel,0.16,-65.1,-35.17,-58.37,-34.61
Shirts,Leather,Other,Buenos Aires,Argentina,South America,2019-01-25,Rose Sims,200,547,159,109.92,0.93,21,Customer service,0.29,-65.1,-35.17,-58.37,-34.61
Hair accessories,Accessories,Other,Cairo,Egypt,Africa,2020-11-27,Gabriel Walton,900,4259,1564,340.68,0.88,21,Price too high / competition,0.37,29.88,26.5,31.25,30.05
Day wear,Outerwear,Jackets & Coats,Buenos Aires,Argentina,South America,2019-01-31,Rose Sims,700,1884,806,108.9,0.87,18,Behaviour of personnel,0.43,-65.1,-35.17,-58.37,-34.61
"Hats,gloves,scarves",Outerwear,Jackets & Coats,Buenos Aires,Argentina,South America,2019-03-16,Rose Sims,1650,2889,1019,80.01,0.93,17,Customer service,0.35,-65.1,-35.17,-58.37,-34.61
"Belts,bags,wallets",Accessories,Other,Cairo,Egypt,Africa,2020-11-12,Gabriel Walton,1150,3423,1230,365.04,0.86,24,Item not as described,0.36,29.88,26.5,31.25,30.05
Night wear,Outerwear,Jackets & Coats,Buenos Aires,Argentina,South America,2019-01-31,Rose Sims,100,126,31,20.5,0.92,19,Customer service,0.25,-65.1,-35.17,-58.37,-34.61
Wet wear,Overcoats,Jackets & Coats,Buenos Aires,Argentina,South America,2019-02-01,Rose Sims,100,362,171,1790.18,0.88,19,Customer service,0.47,-65.1,-35.17,-58.37,-34.61
Lounge wear,Accessories,Other,Cairo,Egypt,Africa,2020-12-19,Gabriel Walton,200,549,134,36.6,0.86,17,Other / unknown,0.24,29.88,26.5,31.25,30.05
"Hats,gloves,scarves",Accessories,Other,Cairo,Egypt,Africa,2020-12-18,Gabriel Walton,450,1107,269,103.32,0.83,19,Item not as described,0.24,29.88,26.5,31.25,30.05
Jewelry,Accessories,Other,Cairo,Egypt,Africa,2020-10-19,Gabriel Walton,250,416,178,27.7,0.82,22,Behaviour of personnel,0.43,29.88,26.5,31.25,30.05
Jewelry,Accessories,Other,Sao Paulo,Brasil,South America,2020-10-25,Gary Dumin,100,221,96,19553.2,0.82,14,Item not as described,0.43,-53.07,-10.77,-46.65,-23.56
Lounge wear,Accessories,Other,Rio de Janeiro,Brasil,South America,2020-10-17,Gary Dumin,150,703,301,414.1,0.84,14,Item defect / bad quality,0.43,-53.07,-10.77,-43.19,-22.98
"Hats,gloves,scarves",Accessories,Other,Sao Paulo,Brasil,South America,2020-11-12,Gary Dumin,250,1100,469,124.4,0.84,13,Customer service,0.43,-53.07,-10.77,-46.65,-23.56
"Belts,bags,wallets",Accessories,Other,Rio de Janeiro,Brasil,South America,2020-12-03,Gary Dumin,600,1994,826,176.64,0.91,13,Behaviour of personnel,0.41,-53.07,-10.77,-43.19,-22.98
"Hats,gloves,scarves",Accessories,Other,Rio de Janeiro,Brasil,South America,2020-10-12,Gary Dumin,300,1560,633,536.45,0.85,22,Other / unknown,0.41,-53.07,-10.77,-43.19,-22.98
"Belts,bags,wallets",Accessories,Other,Sao Paulo,Brasil,South America,2020-10-18,Gary Dumin,750,2369,876,399.5,0.81,23,Behaviour of personnel,0.37,-53.07,-10.77,-46.65,-23.56
Hair accessories,Accessories,Other,Rio de Janeiro,Brasil,South America,2020-10-27,Gary Dumin,750,3676,1356,59.15,0.95,25,Price too high / competition,0.37,-53.07,-10.77,-43.19,-22.98
Jewelry,Accessories,Other,Rio de Janeiro,Brasil,South America,2020-11-24,Gary Dumin,100,299,106,12597.66,0.85,21,Item not as described,0.35,-53.07,-10.77,-43.19,-22.98
Lounge wear,Accessories,Other,Sao Paulo,Brasil,South America,2020-12-10,Gary Dumin,400,1375,464,1081.85,0.84,16,Item defect / bad quality,0.34,-53.07,-10.77,-46.65,-23.56
Hair accessories,Accessories,Other,Sao Paulo,Brasil,South America,2020-11-18,Gary Dumin,850,3966,1326,109.2,0.93,14,Other / unknown,0.33,-53.07,-10.77,-46.65,-23.56
Dry wear,Overcoats,Jackets & Coats,Buenos Aires,Argentina,South America,2019-03-27,Rose Sims,950,1979,137,260.46,0.91,24,Other / unknown,0.07,-65.1,-35.17,-58.37,-34.61
Short sleeve,Shirts,Tops,Buenos Aires,Argentina,South America,2019-03-02,Rose Sims,2500,8493,3956,1461.95,0.93,13,Price too high / competition,0.47,-65.1,-35.17,-58.37,-34.61
Long sleeve,Shirts,Tops,Buenos Aires,Argentina,South America,2019-03-15,Rose Sims,2300,6524,2949,2866.22,0.95,13,Behaviour of personnel,0.45,-65.1,-35.17,-58.37,-34.61
2 Pocket shirts,Shirts,Tops,Buenos Aires,Argentina,South America,2019-02-28,Rose Sims,2150,8000,3456,1904.34,0.92,15,Price too high / competition,0.43,-65.1,-35.17,-58.37,-34.61
Cardigan,Sweaters,Sweaters,Buenos Aires,Argentina,South America,2019-03-04,Rose Sims,6850,22930,10563,172.55,0.91,12,Other / unknown,0.46,-65.1,-35.17,-58.37,-34.61
"Belts,bags,wallets",Accessories,Other,Dallas,USA,North America,2020-12-12,James Frank,950,1147.5,596.7,490.32,0.83,11,Item not as described,0.52,-98.99,39.5,-96.8,32.78
"Belts,bags,wallets",Accessories,Other,Miami,USA,North America,2020-12-31,James Frank,850,456.75,420.21,575.96,0.92,25,Item defect / bad quality,0.92,-98.99,39.5,-80.24,25.73
"Belts,bags,wallets",Accessories,Other,Austin,USA,North America,2020-10-15,James Frank,1500,915.75,723.44,1140.75,0.91,14,Item defect / bad quality,0.79,-98.99,39.5,-97.74,30.27
"Hats,gloves,scarves",Accessories,Other,Houston,USA,North America,2020-11-05,James Frank,1400,496.5,306.75,1083.52,0.86,16,Item not as described,0.62,-98.99,39.5,-95.37,29.76
Hair accessories,Accessories,Other,Miami,USA,North America,2020-11-29,James Frank,600,2325,1328.25,504.9,0.9,25,Customer service,0.57,-98.99,39.5,-80.24,25.73
"Hats,gloves,scarves",Accessories,Other,Dallas,USA,North America,2020-10-02,James Frank,300,2422.5,1282.5,366.39,0.89,15,Item not as described,0.53,-98.99,39.5,-96.8,32.78
Hair accessories,Accessories,Other,Houston,USA,North America,2020-11-01,James Frank,2500,260.25,129,1811.55,0.89,24,Customer service,0.5,-98.99,39.5,-95.37,29.76
"Belts,bags,wallets",Accessories,Other,Houston,USA,North America,2020-12-30,James Frank,2400,261.75,114.69,1641.36,0.92,18,Item not as described,0.44,-98.99,39.5,-95.37,29.76
"Hats,gloves,scarves",Accessories,Other,Miami,USA,North America,2020-11-13,James Frank,350,696.75,256.5,282.88,0.93,11,Customer service,0.37,-98.99,39.5,-80.24,25.73
Jewelry,Accessories,Other,Houston,USA,North America,2020-10-31,James Frank,500,1682,615,420.5,0.83,25,Item not as described,0.37,-98.99,39.5,-95.37,29.76
Hair accessories,Accessories,Other,Dallas,USA,North America,2020-11-22,James Frank,800,1334.25,459,587.04,0.85,18,Item not as described,0.34,-98.99,39.5,-96.8,32.78
Lounge wear,Accessories,Other,Houston,USA,North America,2020-10-05,James Frank,550,2017,642,342.89,0.91,19,Behaviour of personnel,0.32,-98.99,39.5,-95.37,29.76
Lounge wear,Accessories,Other,Dallas,USA,North America,2020-10-22,James Frank,250,892,271,169.48,0.93,21,Behaviour of personnel,0.3,-98.99,39.5,-96.8,32.78
"Hats,gloves,scarves",Accessories,Other,Austin,USA,North America,2020-12-25,James Frank,550,2067,533.25,221.4,0.85,14,Price too high / competition,0.26,-98.99,39.5,-97.74,30.27
Lounge wear,Accessories,Other,Austin,USA,North America,2020-12-31,James Frank,250,732,178,175.68,0.89,14,Customer service,0.24,-98.99,39.5,-97.74,30.27
Lounge wear,Accessories,Other,Miami,USA,North America,2020-12-18,James Frank,200,598,122,95.68,0.93,23,Behaviour of personnel,0.2,-98.99,39.5,-80.24,25.73
Jewelry,Accessories,Other,Miami,USA,North America,2020-10-29,James Frank,200,436,81,100.28,0.88,25,Customer service,0.19,-98.99,39.5,-80.24,25.73
Hair accessories,Accessories,Other,Austin,USA,North America,2020-11-05,James Frank,1200,108,6,1419.5,0.89,12,Other / unknown,0.06,-98.99,39.5,-97.74,30.27
Jewelry,Accessories,Other,Austin,USA,North America,2020-12-16,James Frank,300,554,238,94.18,0.82,17,Item not as described,0.43,-98.99,39.5,-97.74,30.27
Soft fabric,Sweaters,Sweaters,Buenos Aires,Argentina,South America,2019-03-02,Rose Sims,650,1954,858,1786.4,0.82,16,Customer service,0.44,-65.1,-35.17,-58.37,-34.61
Turtleneck,Sweaters,Sweaters,Buenos Aires,Argentina,South America,2019-03-04,Rose Sims,700,1912,222,897.54,0.95,18,Item defect / bad quality,0.12,-65.1,-35.17,-58.37,-34.61
T-Shirts,Sweat-T-Shirts,Sweaters,Buenos Aires,Argentina,South America,2019-01-28,Rose Sims,18400,58792,29102,4669.98,0.85,16,Customer service,0.49,-65.1,-35.17,-58.37,-34.61
Party pants,Trousers,Bottomwear,Buenos Aires,Argentina,South America,2019-02-17,Rose Sims,950,3331,1638,27.6,0.91,22,Item defect / bad quality,0.49,-65.1,-35.17,-58.37,-34.61
Jeans,Trousers,Bottomwear,Buenos Aires,Argentina,South America,2019-01-23,Rose Sims,450,1377,424,568.15,0.92,21,Customer service,0.31,-65.1,-35.17,-58.37,-34.61
"Belts,bags,wallets",Accessories,Other,Casablanca,Morocco,Africa,2021-12-16,Gavin Boje,4400,17817,7432,1425.36,0.87,14,Item not as described,0.42,-8.86,29.16,-7.62,33.6
Samples,Accessories,Other,Casablanca,Morocco,Africa,2021-10-27,Gavin Boje,2250,5910,2327,551.53,0.88,11,Item defect / bad quality,0.39,-8.86,29.16,-7.62,33.6
"Hats,gloves,scarves",Accessories,Other,Casablanca,Morocco,Africa,2021-10-18,Gavin Boje,150,391,141,26.1,0.82,25,Customer service,0.36,-8.86,29.16,-7.62,33.6
Lounge wear,Accessories,Other,Casablanca,Morocco,Africa,2021-12-04,Gavin Boje,850,1708,170,182.16,0.85,22,Price too high / competition,0.1,-8.86,29.16,-7.62,33.6
Jewelry,Accessories,Other,Casablanca,Morocco,Africa,2021-12-30,Gavin Boje,650,949,278,63.25,0.93,16,Item not as described,0.29,-8.86,29.16,-7.62,33.6
"Hats,gloves,scarves",Accessories,Other,London,United Kingdom,Europe,2020-10-15,John Minker,2350,12494,5277,180,0.87,22,Behaviour of personnel,0.42,-2.52,53.93,-0.13,51.51
"Hats,gloves,scarves",Accessories,Other,Liverpool,United Kingdom,Europe,2020-11-24,John Minker,400,1930,764,72.42,0.92,21,Price too high / competition,0.4,-2.52,53.93,-2.98,53.41
Lounge wear,Accessories,Other,London,United Kingdom,Europe,2020-12-12,John Minker,2150,8058,2946,232.08,0.92,22,Other / unknown,0.37,-2.52,53.93,-0.13,51.51
Hair accessories,Accessories,Other,London,United Kingdom,Europe,2020-10-01,John Minker,3800,18558,6632,241.83,0.93,23,Other / unknown,0.36,-2.52,53.93,-0.13,51.51
"Belts,bags,wallets",Accessories,Other,London,United Kingdom,Europe,2020-11-16,John Minker,3650,11114,3967,827.82,0.83,14,Customer service,0.36,-2.52,53.93,-0.13,51.51
Hair accessories,Accessories,Other,Liverpool,United Kingdom,Europe,2020-10-27,John Minker,900,4333,1478,189.56,0.86,22,Price too high / competition,0.34,-2.52,53.93,-2.98,53.41
"Belts,bags,wallets",Accessories,Other,Liverpool,United Kingdom,Europe,2020-11-14,John Minker,2050,5679,1751,283.92,0.82,15,Price too high / competition,0.31,-2.52,53.93,-2.98,53.41
Lounge wear,Accessories,Other,Liverpool,United Kingdom,Europe,2020-11-18,John Minker,700,2174,622,95.13,0.88,12,Item not as described,0.29,-2.52,53.93,-2.98,53.41
Jewelry,Accessories,Other,Liverpool,United Kingdom,Europe,2020-11-11,John Minker,150,209,23,11.79,0.89,16,Price too high / competition,0.11,-2.52,53.93,-2.98,53.41
Jewelry,Accessories,Other,London,United Kingdom,Europe,2020-12-13,John Minker,1200,2529,369,56.08,0.95,19,Item defect / bad quality,0.15,-2.52,53.93,-0.13,51.51
"Hats,gloves,scarves",Accessories,Other,Lisbon,Portugal,Europe,2020-10-21,Julie Jones,450,2309,980,210.32,0.84,25,Price too high / competition,0.42,-7.97,39.68,-9.15,38.73
Hair accessories,Accessories,Other,Lisbon,Portugal,Europe,2020-10-11,Julie Jones,1200,5320,1979,1162.55,0.91,21,Behaviour of personnel,0.37,-7.97,39.68,-9.15,38.73
"Belts,bags,wallets",Accessories,Other,Lisbon,Portugal,Europe,2020-10-09,Julie Jones,1400,3950,1292,294.21,0.91,18,Item not as described,0.33,-7.97,39.68,-9.15,38.73
Lounge wear,Accessories,Other,Lisbon,Portugal,Europe,2020-11-28,Julie Jones,400,1293,393,902.7,0.92,25,Behaviour of personnel,0.3,-7.97,39.68,-9.15,38.73
"Hats,gloves,scarves",Accessories,Other,Delhi,India,Asia,2020-11-09,Kiran Raj,1700,8127,3894,406.32,0.86,22,Customer service,0.48,79.41,23.36,77.22,28.64
"Hats,gloves,scarves",Accessories,Other,Mumbai,India,Asia,2020-12-12,Kiran Raj,1950,10340,4368,646.3,0.86,25,Item defect / bad quality,0.42,79.41,23.36,72.83,18.93
Hair accessories,Accessories,Other,Delhi,India,Asia,2020-11-11,Kiran Raj,3000,14492,5322,815.22,0.89,17,Price too high / competition,0.37,79.41,23.36,77.22,28.64
Lounge wear,Accessories,Other,Mumbai,India,Asia,2020-11-05,Kiran Raj,1750,6669,2439,416.8,0.92,20,Item not as described,0.37,79.41,23.36,72.83,18.93
Jewelry,Accessories,Other,Delhi,India,Asia,2020-10-19,Kiran Raj,600,2019,738,113.58,0.84,19,Item defect / bad quality,0.37,79.41,23.36,77.22,28.64
Hair accessories,Accessories,Other,Mumbai,India,Asia,2020-12-13,Kiran Raj,3150,15358,5488,575.94,0.95,16,Price too high / competition,0.36,79.41,23.36,72.83,18.93
"Belts,bags,wallets",Accessories,Other,Mumbai,India,Asia,2020-10-21,Kiran Raj,3000,9198,3283,574.9,0.83,13,Price too high / competition,0.36,79.41,23.36,72.83,18.93
"Belts,bags,wallets",Accessories,Other,Delhi,India,Asia,2020-11-05,Kiran Raj,2900,8207,2664,359.03,0.95,19,Item defect / bad quality,0.32,79.41,23.36,77.22,28.64
Lounge wear,Accessories,Other,Delhi,India,Asia,2020-10-31,Kiran Raj,700,2421,771,151.3,0.95,19,Item not as described,0.32,79.41,23.36,77.22,28.64
Jewelry,Accessories,Other,Mumbai,India,Asia,2020-11-18,Kiran Raj,1000,2093,305,130.8,0.87,19,Price too high / competition,0.15,79.41,23.36,72.83,18.93
"Hats,gloves,scarves",Accessories,Other,Lima,Peru,South America,2020-12-15,Larry Hill,200,965,382,2.24,0.9,23,Customer service,0.4,-74.37,-9.15,-77.03,-12.06
Hair accessories,Accessories,Other,Lima,Peru,South America,2020-11-29,Larry Hill,450,2167,739,1029,0.82,16,Customer service,0.34,-74.37,-9.15,-77.03,-12.06
"Belts,bags,wallets",Accessories,Other,Lima,Peru,South America,2020-12-26,Larry Hill,1050,2840,876,623.7,0.86,20,Behaviour of personnel,0.31,-74.37,-9.15,-77.03,-12.06
Lounge wear,Accessories,Other,Lima,Peru,South America,2020-12-11,Larry Hill,350,1087,311,290.48,0.91,21,Item defect / bad quality,0.29,-74.37,-9.15,-77.03,-12.06
Jewelry,Accessories,Other,Lima,Peru,South America,2020-12-11,Larry Hill,100,105,12,49.85,0.83,17,Item not as described,0.11,-74.37,-9.15,-77.03,-12.06
"Belts,bags,wallets",Accessories,Other,New York,USA,North America,2020-10-29,Lia Armand,2500,54.75,31.75,1609.65,0.81,18,Item defect / bad quality,0.58,-98.99,39.5,-74.01,40.71
"Belts,bags,wallets",Accessories,Other,Washington,USA,North America,2020-10-31,Lia Armand,1700,1428.75,785.81,1041.04,0.92,18,Item defect / bad quality,0.55,-98.99,39.5,-77.03,38.89
"Belts,bags,wallets",Accessories,Other,Chicago,USA,North America,2020-12-03,Lia Armand,1050,701.25,392.7,517.31,0.95,24,Item not as described,0.56,-98.99,39.5,-87.63,41.88
"Belts,bags,wallets",Accessories,Other,San Francisco,USA,North America,2020-12-24,Lia Armand,1250,27341.25,16873.73,710.64,0.85,15,Item defect / bad quality,0.62,-98.99,39.5,-122.42,37.78
Hair accessories,Accessories,Other,Los Angeles,USA,North America,2020-12-18,Lia Armand,1250,555,316.5,918.9,0.88,11,Behaviour of personnel,0.57,-98.99,39.5,-118.25,34.05
Hair accessories,Accessories,Other,San Francisco,USA,North America,2020-10-12,Lia Armand,1350,27178.5,14523,1123.7,0.89,16,Item not as described,0.53,-98.99,39.5,-122.42,37.78
Hair accessories,Accessories,Other,Washington,USA,North America,2020-11-09,Lia Armand,750,1200.75,638.25,577.76,0.9,23,Item defect / bad quality,0.53,-98.99,39.5,-77.03,38.89
Hair accessories,Accessories,Other,Chicago,USA,North America,2020-12-12,Lia Armand,1200,1026.75,542.25,1481.5,0.87,20,Item not as described,0.53,-98.99,39.5,-87.63,41.88
"Hats,gloves,scarves",Accessories,Other,Los Angeles,USA,North America,2020-10-06,Lia Armand,500,9738,5011.5,416,0.85,17,Item not as described,0.51,-98.99,39.5,-118.25,34.05
"Hats,gloves,scarves",Accessories,Other,New York,USA,North America,2020-11-29,Lia Armand,1600,673.5,339,1637.23,0.87,17,Customer service,0.5,-98.99,39.5,-74.01,40.71
Hair accessories,Accessories,Other,New York,USA,North America,2020-12-15,Lia Armand,2600,991.5,474.75,2047.84,0.83,16,Item defect / bad quality,0.48,-98.99,39.5,-74.01,40.71
